"","data","sta","x","y","BPC"
"28622","SHARK","SHARK262",12.641,56.7,818.773166553065
"28623","ODAM","ODAM424",8.9007,56.7019,2425.82595150333
"28624","RSMP","RSMP6932",-2.145,56.7023,1524.36627807464
"28625","ODAM","ODAM374",8.5833,56.7025,236.31578501226
"28626","ODAM","ODAM1088",10.1757,56.7038,41037.8644851054
"28627","HELCOM","HELCOM28",10.1757,56.70381667,286817.001253635
"28628","RSMP","RSMP6902",-2.19067,56.70933,419.551998344406
"28629","SHARK","SHARK1303",16.3617,56.7106,885.896584599703
"28630","SHARK","SHARK260",12.6292,56.7115,758.119210829529
"28631","ODAM","ODAM1134",10.2318,56.7122,20692.2332572194
"28632","HELCOM","HELCOM32",10.23183333,56.71223333,229115.22787768
"28633","ODAM","ODAM2077",10.8007,56.7135,5156.5111922211
"28634","SHARK","SHARK1361",16.384,56.7148,2934.21060693485
"28635","SHARK","SHARK1362",16.384,56.715,3257.09116181736
"28636","SHARK","SHARK1306",16.3619,56.7176,3841.65892782775
"28637","SHARK","SHARK1312",16.3636,56.7177,1627.57625534811
"28638","SHARK","SHARK1314",16.3638,56.7177,1749.32830456977
"28639","SHARK","SHARK1313",16.3636,56.7178,3149.38108115416
"28640","SHARK","SHARK1332",16.3658,56.7183,5214.2291810575
"28641","SHARK","SHARK1420",16.4635,56.7215,579.265432395097
"28642","ODAM","ODAM352",8.5308,56.7217,867.812360177773
"28643","SHARK","SHARK245",12.4417,56.7217,5408.4834712824
"28644","HELCOM","HELCOM1",8.26716667,56.72266667,37535.0641740086
"28645","SHARK","SHARK1427",16.4659,56.7229,2727.22531246307
"28646","SHARK","SHARK1434",16.469,56.7232,5206.27509853677
"28647","RSMP","RSMP430",-6.9,56.73,1227.18590075595
"28648","ODAM","ODAM334",8.4925,56.73,2696.31038703762
"28649","ODAM","ODAM2565",11.4774,56.7327,1176.81464517994
"28650","ODAM","ODAM419",8.8309,56.7339,660.103273661782
"28651","HELCOM","HELCOM3",8.83091667,56.73393333,5117.079640789
"28652","ODAM","ODAM3",7.9739,56.7369,1318.65557829979
"28653","ODAM","ODAM2617",11.5675,56.744,736.457010083573
"28654","SHARK","SHARK257",12.5935,56.7452,1553.93303719543
"28655","ODAM","ODAM1615",10.5218,56.7468,2365.62769330332
"28656","ODAM","ODAM436",9.1492,56.7488,146.919175158328
"28657","ODAM","ODAM438",9.1693,56.7495,1138.4722110927
"28658","NSBS","NSBS16",-1.5,56.75,1478.87648126128
"28659","NSBS","NSBS31",-0.5,56.75,386.972260300319
"28660","NSBS","NSBS59",0.5,56.75,310.923806309204
"28661","NSBS","NSBS89",1.5,56.75,311.309845734314
"28662","NSBS","NSBS123",2.5,56.75,516.368336884523
"28663","NSBS","NSBS153",3.5,56.75,416.234023645088
"28664","NSBS","NSBS178",4.5,56.75,812.116969779965
"28665","NSBS","NSBS194",5.5,56.75,354.053363382576
"28666","NSBS","NSBS210",6.5,56.75,1076.11066361051
"28667","NSBS","NSBS226",7.5,56.75,349.804041182226
"28668","RSMP","RSMP423",-6.96347,56.75197,1594.91197509189
"28669","ODAM","ODAM420",8.8603,56.7536,1186.73918777293
"28670","HELCOM","HELCOM4",8.8603,56.75361667,9199.52858738702
"28671","HELCOM","HELCOM5",8.86428333,56.7538,18145.4032139098
"28672","ODAM","ODAM421",8.8643,56.7538,2340.75701459436
"28673","HELCOM","HELCOM113",11.7205,56.75416667,10822.188793206
"28674","HELCOM","HELCOM107",11.622,56.75533333,2783.58275362045
"28675","ODAM","ODAM2585",11.5309,56.7561,5173.93842181291
"28676","HELCOM","HELCOM104",11.5309,56.75613333,40092.8376422052
"28677","ODAM","ODAM437",9.1587,56.7629,113.161381460892
"28678","ODAM","ODAM1377",10.3533,56.7677,1569.76024840392
"28679","RSMP","RSMP393",-7.2,56.77,39.7571832254572
"28680","ODAM","ODAM315",8.4204,56.7726,2394.88486864305
"28681","ODAM","ODAM344",8.5125,56.7728,2528.83706702067
"28682","SHARK","SHARK256",12.5808,56.7733,286.25082481802
"28683","RSMP","RSMP419",-6.989,56.78,1550.50092871455
"28684","RSMP","RSMP431",-6.89,56.78,1363.20021956393
"28685","ODAM","ODAM435",9.1489,56.7808,337.132549488747
"28686","ODAM","ODAM2710",11.7002,56.7824,5711.42173335208
"28687","RSMP","RSMP402",-7.1095,56.79,5980.1363756243
"28688","SHARK","SHARK255",12.5653,56.7953,223.7452746201
"28689","RSMP","RSMP443",-6.829,56.808,355.852164906752
"28690","SHARK","SHARK254",12.5467,56.8092,1771.71258264192
"28691","RSMP","RSMP605",-6.4792,56.8095,3813.40551320038
"28692","RSMP","RSMP494",-6.73,56.81,472.500508418896
"28693","RSMP","RSMP574",-6.5485,56.8103,2862.49043773803
"28694","SHARK","SHARK253",12.526,56.813,1386.20014606861
"28695","RSMP","RSMP961",-5.81678,56.81761,105307.746970665
"28696","RSMP","RSMP471",-6.767,56.819,190.20930764565
"28697","RSMP","RSMP427",-6.928,56.82,275.051222141228
"28698","ODAM","ODAM425",8.9042,56.8292,3130.85918302031
"28699","ODAM","ODAM1857",10.6617,56.8325,4609.85954461373
"28700","SHARK","SHARK252",12.5107,56.8367,576.478005927133
"28701","SHARK","SHARK250",12.4957,56.838,237.23038052721
"28702","SHARK","SHARK1584",16.5358,56.838,546.288175047559
"28703","ODAM","ODAM1358",10.3233,56.8395,3672.994960241
"28704","HELCOM","HELCOM46",10.32333333,56.8395,43047.5726994376
"28705","ODAM","ODAM2553",11.4462,56.8415,3633.54769133571
"28706","SHARK","SHARK251",12.5068,56.8435,319.284344823584
"28707","SHARK","SHARK244",12.3017,56.8467,4322.13375401772
"28708","HELCOM","HELCOM109",11.6605,56.84916667,5786.06853577797
"28709","RSMP","RSMP386",-7.2852,56.8505,3821.83250735826
"28710","HELCOM","HELCOM93",11.25366667,56.85083333,4050.93027414488
"28711","ODAM","ODAM1450",10.4168,56.8533,3680.17901009966
"28712","SHARK","SHARK249",12.4933,56.8545,321.477540506225
"28713","HELCOM","HELCOM72",10.79166667,56.85666667,7246.90307900663
"28714","SHARK","SHARK248",12.4823,56.8593,286.839189540864
"28715","ODAM","ODAM2634",11.6143,56.8599,2638.08340254611
"28716","SHARK","SHARK1681",16.5863,56.8663,1085.7804262281
"28717","HELCOM","HELCOM57",10.51766667,56.86716667,74696.3982970858
"28718","ODAM","ODAM1612",10.5177,56.8672,5516.88634611292
"28719","ODAM","ODAM423",8.8773,56.8688,993.859157753569
"28720","ODAM","ODAM1475",10.437,56.8733,8275.93826495259
"28721","ODAM","ODAM1869",10.6672,56.8733,4027.32788747842
"28722","ODAM","ODAM427",9.0167,56.8783,2119.05965327201
"28723","RSMP","RSMP603",-6.48,56.88,486.989797117162
"28724","SHARK","SHARK1806",16.649,56.8807,206.415486708781
"28725","ODAM","ODAM937",10.0333,56.8833,65.0694231465696
"28726","SHARK","SHARK1818",16.6515,56.8858,208.956753765097
"28727","SHARK","SHARK1955",16.715,56.8864,38.9667788138593
"28728","SHARK","SHARK1822",16.6528,56.8882,50.5028346089131
"28729","ODAM","ODAM406",8.6358,56.8887,454.101363270755
"28730","SHARK","SHARK1765",16.6302,56.889,1040.56961594193
"28731","SHARK","SHARK1641",16.5669,56.8902,949.887612375261
"28732","SHARK","SHARK1645",16.57,56.8903,1330.77580632559
"28733","SHARK","SHARK2250",16.9613,56.8922,610.389742086564
"28734","ODAM","ODAM1484",10.4399,56.8924,4503.55511902211
"28735","SHARK","SHARK1776",16.6374,56.8927,8383.45592266418
"28736","SHARK","SHARK1786",16.6405,56.893,5208.47103307056
"28737","SHARK","SHARK1773",16.6368,56.8931,3435.51331554439
"28738","SHARK","SHARK1512",16.4905,56.8962,2541.62983577358
"28739","SHARK","SHARK1515",16.4942,56.8962,3772.19587227476
"28740","ODAM","ODAM1512",10.4525,56.9033,8492.14772983713
"28741","SHARK","SHARK2208",16.9402,56.911,3788.9265582512
"28742","SHARK","SHARK2209",16.9405,56.911,1380.82895708554
"28743","SHARK","SHARK2210",16.9406,56.911,2533.06489179391
"28744","SHARK","SHARK2211",16.9407,56.911,2598.01623506729
"28745","SHARK","SHARK1393",16.4452,56.9117,3617.12668503527
"28746","SHARK","SHARK2287",17.025,56.912,353.291746756678
"28747","SHARK","SHARK2285",17.012,56.913,545.708891336934
"28748","SHARK","SHARK1941",16.7096,56.9161,2429.62822194061
"28749","SHARK","SHARK1943",16.7097,56.9161,1267.98769701511
"28750","SHARK","SHARK1946",16.7098,56.9161,1774.44640996722
"28751","SHARK","SHARK1938",16.709,56.9162,2337.71361802628
"28752","SHARK","SHARK1940",16.7095,56.9162,2565.53682111078
"28753","SHARK","SHARK1942",16.7096,56.9162,1520.04435649381
"28754","SHARK","SHARK1944",16.7097,56.9162,888.355275365087
"28755","SHARK","SHARK1947",16.7098,56.9162,1995.53345749554
"28756","SHARK","SHARK1948",16.7098,56.9163,2172.82521025565
"28757","SHARK","SHARK1953",16.7128,56.9163,3578.38300742286
"28758","HELCOM","HELCOM6",8.99833333,56.91633333,20511.0226493404
"28759","SHARK","SHARK1945",16.7097,56.9164,2709.05972233744
"28760","SHARK","SHARK1937",16.7085,56.9181,875.156073430457
"28761","SHARK","SHARK1939",16.7093,56.9181,1983.02320769884
"28762","ODAM","ODAM418",8.7375,56.92,1880.68824277086
"28763","SHARK","SHARK2288",17.04,56.921,743.168417440903
"28764","ODAM","ODAM417",8.7217,56.9213,1732.14653861084
"28765","SHARK","SHARK2286",17.024,56.926,144.073682449121
"28766","SHARK","SHARK1973",16.7268,56.9266,1799.37611143073
"28767","SHARK","SHARK1994",16.734,56.9266,4327.26918581267
"28768","ODAM","ODAM1310",10.2972,56.9267,2273.23792690031
"28769","ODAM","ODAM1530",10.4597,56.9268,7435.08161868254
"28770","SHARK","SHARK2291",17.052,56.927,578.613715797735
"28771","SHARK","SHARK2264",16.9721,56.9281,910.092759659402
"28772","ODAM","ODAM938",10.0333,56.9333,61.3941707135077
"28773","ODAM","ODAM492",9.5673,56.9353,717.165618732254
"28774","SHARK","SHARK1962",16.7202,56.9368,1363.11559363006
"28775","HELCOM","HELCOM8",9.07591667,56.93916667,111691.204606788
"28776","ODAM","ODAM432",9.0759,56.9392,5873.32059159809
"28777","SHARK","SHARK243",12.2117,56.94,4837.83241400602
"28778","SHARK","SHARK1957",16.716,56.9411,1485.62704945557
"28779","SHARK","SHARK1956",16.7154,56.9416,1266.60065002207
"28780","ODAM","ODAM498",9.5733,56.9425,12482.0825872405
"28781","SHARK","SHARK2293",17.063,56.943,423.114545229533
"28782","ODAM","ODAM494",9.57,56.9437,363.641772402957
"28783","ODAM","ODAM491",9.5625,56.9443,912.781728687052
"28784","ODAM","ODAM487",9.556,56.945,882.659051985937
"28785","SHARK","SHARK2289",17.047,56.945,141.646258118711
"28786","SHARK","SHARK2458",17.1617,56.945,35.995996793132
"28787","SHARK","SHARK4463",18.6117,56.945,23.3966652908834
"28788","SHARK","SHARK2478",17.166,56.947,43.8839353624578
"28789","SHARK","SHARK2463",17.1636,56.9471,16.8852100327955
"28790","SHARK","SHARK2464",17.1637,56.9471,89.4175076492067
"28791","SHARK","SHARK1529",16.4969,56.9498,5.84162893182068
"28792","ODAM","ODAM501",9.5765,56.9508,11248.9589881391
"28793","ODAM","ODAM497",9.5728,56.952,7607.94590073337
"28794","ODAM","ODAM490",9.562,56.953,1457.09322297783
"28795","ODAM","ODAM1554",10.472,56.953,4584.19307696321
"28796","ODAM","ODAM1571",10.4847,56.953,6082.13065316872
"28797","ODAM","ODAM1453",10.4235,56.9533,5877.51870777985
"28798","ODAM","ODAM1607",10.5118,56.9533,3944.58793598161
"28799","ODAM","ODAM1504",10.447,56.9535,5770.99114550208
"28800","ODAM","ODAM1632",10.5352,56.9535,4247.61891322792
"28801","RSMP","RSMP21754",1.79352,56.95373,1175.45238567228
"28802","ODAM","ODAM429",9.0625,56.954,3130.91941249964
"28803","SHARK","SHARK2290",17.047,56.954,192.361366796051
"28804","SHARK","SHARK1495",16.4862,56.9546,1122.04967828469
"28805","SHARK","SHARK1498",16.4863,56.9547,965.236739062111
"28806","SHARK","SHARK1491",16.4852,56.9548,374.71186638045
"28807","SHARK","SHARK1496",16.4862,56.9548,1595.04134203948
"28808","SHARK","SHARK1499",16.4863,56.9548,555.531280475936
"28809","SHARK","SHARK1500",16.4864,56.9548,798.092633655399
"28810","SHARK","SHARK1497",16.4862,56.9549,582.772023261748
"28811","SHARK","SHARK1509",16.4893,56.955,2327.10687712353
"28812","RSMP","RSMP21760",1.79518,56.95577,2136.43739118014
"28813","SHARK","SHARK1441",16.4746,56.9563,6226.00139023743
"28814","RSMP","RSMP21814",1.80287,56.95637,1403.14359944284
"28815","SHARK","SHARK1440",16.4735,56.9564,4836.87418514188
"28816","SHARK","SHARK1459",16.4778,56.9565,7488.21206712251
"28817","RSMP","RSMP21775",1.79652,56.95742,1679.68288586436
"28818","SHARK","SHARK1417",16.4619,56.9581,544.911526093592
"28819","HELCOM","HELCOM742",20.41,56.95833,35.6346477595975
"28820","SHARK","SHARK1726",16.6047,56.9592,1623.44663824534
"28821","RSMP","RSMP21790",1.79853,56.95989,2006.4344017674
"28822","RSMP","RSMP21736",1.79175,56.96009,507.22168209885
"28823","RSMP","RSMP398",-7.138,56.9602,1614.68073577985
"28824","RSMP","RSMP589",-6.5012,56.9607,762.225908450101
"28825","ODAM","ODAM1559",10.4742,56.9618,6350.09395823738
"28826","RSMP","RSMP21799",1.80019,56.96193,941.925184052788
"28827","SHARK","SHARK2301",17.072,56.962,496.779793390402
"28828","ODAM","ODAM486",9.5547,56.9627,2077.52957154487
"28829","ODAM","ODAM551",9.638,56.9627,2110.02790736083
"28830","SHARK","SHARK2018",16.7452,56.9633,772.570678662939
"28831","RSMP","RSMP407",-7.06983,56.9635,292.637918507848
"28832","RSMP","RSMP409",-7.05067,56.96367,750.174488217804
"28833","ODAM","ODAM514",9.5893,56.9655,4182.86921605446
"28834","ODAM","ODAM1689",10.5667,56.9667,442.973102395054
"28835","ODAM","ODAM509",9.586,56.9673,39.0010067934396
"28836","SHARK","SHARK1977",16.7287,56.9691,1302.22067561823
"28837","SHARK","SHARK1398",16.4552,56.9715,47.7624824245608
"28838","ODAM","ODAM500",9.5753,56.9717,229.026671467368
"28839","SHARK","SHARK1954",16.7147,56.9721,1640.31209849512
"28840","ODAM","ODAM422",8.8708,56.9722,1448.69023709977
"28841","ODAM","ODAM495",9.57,56.9737,1861.59282570701
"28842","ODAM","ODAM519",9.6,56.9748,2445.55754713479
"28843","SHARK","SHARK1637",16.5652,56.9748,538.582464107819
"28844","ODAM","ODAM531",9.6144,56.9762,1134.76940709911
"28845","ODAM","ODAM518",9.593,56.9763,18.861745376667
"28846","ODAM","ODAM1568",10.4812,56.9775,5825.18438107001
"28847","SHARK","SHARK1395",16.4502,56.9781,97.981702390987
"28848","ODAM","ODAM505",9.581,56.979,88.9004471294356
"28849","ODAM","ODAM499",9.5748,56.9803,2306.11782809252
"28850","ODAM","ODAM1131",10.2308,56.9824,111.556203819607
"28851","ODAM","ODAM1545",10.4667,56.9833,20.0393421929096
"28852","ODAM","ODAM1125",10.2283,56.9842,5825.73499556016
"28853","ODAM","ODAM1123",10.2276,56.986,1510.84953392556
"28854","ODAM","ODAM1572",10.486,56.989,5513.96537781313
"28855","SHARK","SHARK2292",17.062,56.989,344.77993697947
"28856","SHARK","SHARK2304",17.077,56.99,377.778608578164
"28857","RSMP","RSMP403",-7.109,56.991,409.769456598027
"28858","ODAM","ODAM428",9.0167,56.9917,14634.4990807207
"28859","ODAM","ODAM440",9.1811,56.9934,2612.88700729806
"28860","ODAM","ODAM442",9.1875,56.9947,8140.87133336273
"28861","HELCOM","HELCOM9",9.18748333,56.99473333,30936.9932528664
"28862","ODAM","ODAM441",9.184,56.9952,1590.41646819026
"28863","NSBS","NSBS9",-2,57,265.182869946478
"28864","NSBS","NSBS25",-1,57,875.625551327569
"28865","NSBS","NSBS45",0,57,338.913879502039
"28866","NSBS","NSBS74",1,57,466.897195271317
"28867","NSBS","NSBS108",2,57,501.113586122804
"28868","NSBS","NSBS140",3,57,261.10398614137
"28869","NSBS","NSBS167",4,57,534.653302054894
"28870","NSBS","NSBS186",5,57,385.260781203702
"28871","NSBS","NSBS202",6,57,204.120759766561
"28872","NSBS","NSBS218",7,57,130.245748472571
"28873","NSBS","NSBS233",8,57,600.957122512801
"28874","SHARK","SHARK1570",16.5283,57.0052,792.898703704509
"28875","SHARK","SHARK1573",16.5314,57.0054,1166.66105421498
"28876","SHARK","SHARK1575",16.5315,57.0054,2920.95469306956
"28877","SHARK","SHARK1574",16.5314,57.0055,3720.38964536843
"28878","SHARK","SHARK1576",16.5315,57.0055,910.761681599007
"28879","SHARK","SHARK1577",16.5316,57.0055,1130.67197180287
"28880","SHARK","SHARK1580",16.5345,57.0057,3448.09990932928
"28881","SHARK","SHARK1571",16.5302,57.0064,1860.08227929367
"28882","SHARK","SHARK2039",16.7634,57.0064,1515.90160322407
"28883","ODAM","ODAM439",9.1793,57.0067,14916.2609129355
"28884","ODAM","ODAM1579",10.4942,57.0085,5231.00006203794
"28885","SHARK","SHARK2047",16.7746,57.0094,1182.33461392961
"28886","SHARK","SHARK1665",16.5728,57.0096,2888.92645522426
"28887","SHARK","SHARK1517",16.4946,57.0116,206.853801220721
"28888","SHARK","SHARK2014",16.7435,57.0128,762.421834061712
"28889","SHARK","SHARK1557",16.5135,57.0131,56.7717138423535
"28890","SHARK","SHARK2042",16.766,57.0138,1952.84914257092
"28891","SHARK","SHARK2299",17.069,57.014,341.222767649464
"28892","SHARK","SHARK1552",16.5118,57.0146,1313.32427087078
"28893","ODAM","ODAM550",9.637,57.0147,11106.2577679239
"28894","HELCOM","HELCOM13",9.63698333,57.01471667,108278.228616236
"28895","ODAM","ODAM555",9.64,57.015,5355.35945584345
"28896","SHARK","SHARK1734",16.6144,57.0151,953.572887283332
"28897","SHARK","SHARK2038",16.7628,57.0151,2407.90341201992
"28898","ODAM","ODAM1605",10.5108,57.0153,3297.6766279357
"28899","SHARK","SHARK1744",16.6175,57.0153,2376.03330347313
"28900","SHARK","SHARK1539",16.5057,57.0157,2716.6490702931
"28901","SHARK","SHARK1537",16.5052,57.0164,1955.77483369494
"28902","SHARK","SHARK1510",16.4899,57.0166,1044.35383100464
"28903","SHARK","SHARK1862",16.6667,57.0179,1568.36243562274
"28904","SHARK","SHARK1538",16.5052,57.0181,9.4157579855532
"28905","SHARK","SHARK2305",17.078,57.02,344.425548553064
"28906","ODAM","ODAM461",9.4642,57.0208,2179.19002318318
"28907","RSMP","RSMP406",-7.09,57.021,1282.18314372906
"28908","SHARK","SHARK2026",16.7545,57.0224,833.037154255743
"28909","SHARK","SHARK1546",16.5091,57.026,440.458905399335
"28910","SHARK","SHARK1730",16.6071,57.0288,5371.27645303933
"28911","SHARK","SHARK1443",16.4752,57.0292,1987.48412493895
"28912","SHARK","SHARK1461",16.4784,57.0292,1575.44021875859
"28913","SHARK","SHARK1463",16.4786,57.0292,5922.21216310237
"28914","SHARK","SHARK1465",16.4787,57.0292,3078.27761984756
"28915","SHARK","SHARK1464",16.4786,57.0293,3465.77135668945
"28916","SHARK","SHARK1466",16.4787,57.0293,3630.93821836126
"28917","SHARK","SHARK1470",16.4802,57.0293,3926.17239356228
"28918","SHARK","SHARK1462",16.4785,57.0294,3998.05913203432
"28919","SHARK","SHARK1476",16.4817,57.0295,9781.37365378119
"28920","SHARK","SHARK1467",16.4794,57.0298,2601.63439181075
"28921","RSMP","RSMP426",-6.93,57.03,229.449151126645
"28922","SHARK","SHARK1733",16.6117,57.03,8947.04646138215
"28923","HELCOM","HELCOM14",9.66136667,57.03108333,9454.45260010696
"28924","ODAM","ODAM575",9.6614,57.0311,1219.6243854138
"28925","ODAM","ODAM1037",10.1183,57.0313,4199.14937118321
"28926","SHARK","SHARK1934",16.7056,57.032,640.680893498226
"28927","SHARK","SHARK2303",17.074,57.033,395.667111142161
"28928","ODAM","ODAM434",9.117,57.0346,21686.3906521618
"28929","ODAM","ODAM577",9.6665,57.0351,1398.91325304685
"28930","HELCOM","HELCOM15",9.6665,57.03513333,10844.288783309
"28931","ODAM","ODAM542",9.6295,57.0375,8718.32326956175
"28932","ODAM","ODAM1022",10.1001,57.0382,156.742856436806
"28933","SHARK","SHARK1560",16.5162,57.0395,12.945332611411
"28934","SHARK","SHARK2065",16.7903,57.041,1840.4172945195
"28935","SHARK","SHARK2070",16.7936,57.041,1521.49220862594
"28936","SHARK","SHARK2075",16.7943,57.041,965.549602062239
"28937","SHARK","SHARK2067",16.793,57.0411,966.227696777742
"28938","SHARK","SHARK2076",16.7943,57.0411,1065.47217906982
"28939","SHARK","SHARK2077",16.7944,57.0411,733.218324132349
"28940","SHARK","SHARK2068",16.7934,57.0412,1437.36737104747
"28941","SHARK","SHARK2069",16.7935,57.0412,1767.82600001958
"28942","SHARK","SHARK2072",16.7938,57.0413,6244.82845339305
"28943","SHARK","SHARK2074",16.7942,57.0413,2215.04877364562
"28944","SHARK","SHARK3808",17.965,57.044,34.6912604572075
"28945","SHARK","SHARK3811",17.9672,57.0447,54.7930331908907
"28946","RSMP","RSMP622",-6.4315,57.045,122030.862927825
"28947","SHARK","SHARK3812",17.968,57.0452,38.6344144008726
"28948","SHARK","SHARK1750",16.6241,57.0453,1016.73364891965
"28949","SHARK","SHARK1749",16.6238,57.0455,3837.07497320898
"28950","SHARK","SHARK1751",16.6243,57.0456,4441.158917417
"28951","SHARK","SHARK1753",16.6275,57.0458,4617.06567934246
"28952","ODAM","ODAM755",9.845,57.0472,6337.91042733478
"28953","SHARK","SHARK1829",16.6542,57.0474,2597.81722121985
"28954","SHARK","SHARK2306",17.086,57.048,341.228201312081
"28955","SHARK","SHARK3804",17.9577,57.048,143.085950106434
"28956","SHARK","SHARK3595",17.8123,57.0483,2.58513703678035
"28957","SHARK","SHARK3590",17.8097,57.0487,18.0959592574625
"28958","SHARK","SHARK3619",17.8163,57.0488,4.33275044994663
"28959","SHARK","SHARK3967",18.2185,57.049,2591.64440380259
"28960","ODAM","ODAM1437",10.4083,57.05,142.852510382888
"28961","ODAM","ODAM1570",10.4833,57.05,608.882923730116
"28962","ODAM","ODAM1690",10.5667,57.05,770.256397038496
"28963","SHARK","SHARK3810",17.9667,57.05,47.5411850085501
"28964","ODAM","ODAM888",9.9437,57.0517,8435.66635251419
"28965","SHARK","SHARK2313",17.099,57.053,511.218034835942
"28966","ODAM","ODAM594",9.6917,57.0542,1504.14259883125
"28967","SHARK","SHARK1716",16.5971,57.0572,3560.54736104527
"28968","SHARK","SHARK1717",16.5972,57.0573,3557.09801394864
"28969","SHARK","SHARK1718",16.5973,57.0573,3527.74618734887
"28970","SHARK","SHARK1721",16.6002,57.0575,4374.58189023415
"28971","SHARK","SHARK2312",17.097,57.059,265.610637803118
"28972","SHARK","SHARK1667",16.5742,57.065,3208.1468377454
"28973","SHARK","SHARK1646",16.5702,57.0654,2003.85444427306
"28974","SHARK","SHARK1650",16.5703,57.0654,1788.19984916588
"28975","SHARK","SHARK1655",16.5705,57.0655,2821.0475976275
"28976","SHARK","SHARK1660",16.5712,57.0655,1647.14670942111
"28977","SHARK","SHARK1661",16.5712,57.0656,1224.25153692249
"28978","SHARK","SHARK1662",16.5713,57.0656,2546.95611719804
"28979","SHARK","SHARK1663",16.5714,57.0656,2645.39933917348
"28980","SHARK","SHARK2344",17.112,57.074,453.919881327233
"28981","SHARK","SHARK2311",17.092,57.076,345.202998351549
"28982","SHARK","SHARK1756",16.6282,57.0763,1506.68515254369
"28983","SHARK","SHARK1754",16.6278,57.0764,527.042001767479
"28984","SHARK","SHARK1757",16.6282,57.0764,1182.24726490762
"28985","SHARK","SHARK1758",16.6284,57.0764,2091.16154133292
"28986","SHARK","SHARK1759",16.6285,57.0764,4071.22440382401
"28987","SHARK","SHARK1755",16.6278,57.0765,1157.26012892135
"28988","SHARK","SHARK1760",16.6285,57.0765,1655.78925027904
"28989","SHARK","SHARK1761",16.6286,57.0765,783.790107994437
"28990","SHARK","SHARK1762",16.6286,57.0766,176.386257617846
"28991","SHARK","SHARK1766",16.631,57.0767,2234.53796766521
"28992","SHARK","SHARK1767",16.631,57.0768,918.468418474466
"28993","SHARK","SHARK1736",16.6154,57.0785,1109.79522725975
"28994","SHARK","SHARK1737",16.6155,57.0785,1199.45611298945
"28995","SHARK","SHARK1735",16.6153,57.0786,1030.83691020745
"28996","SHARK","SHARK1738",16.6155,57.0786,982.462521996727
"28997","SHARK","SHARK1741",16.6158,57.0786,574.049605431969
"28998","SHARK","SHARK1739",16.6157,57.0787,1649.48044016628
"28999","SHARK","SHARK1740",16.6157,57.0788,2020.15248474353
"29000","SHARK","SHARK1742",16.6158,57.0788,478.469518426313
"29001","SHARK","SHARK1745",16.6187,57.0788,1779.95738395345
"29002","SHARK","SHARK2089",16.8078,57.0812,1653.0277622326
"29003","SHARK","SHARK2053",16.783,57.0817,1156.18416681271
"29004","SHARK","SHARK1872",16.674,57.0824,1980.86078281515
"29005","SHARK","SHARK1875",16.6741,57.0824,1889.78331685008
"29006","SHARK","SHARK1880",16.6744,57.0824,3880.6264759279
"29007","SHARK","SHARK1873",16.674,57.0825,612.444153787574
"29008","SHARK","SHARK1876",16.6741,57.0825,1138.1416967901
"29009","SHARK","SHARK1874",16.674,57.0826,1149.45425074567
"29010","SHARK","SHARK1877",16.6741,57.0826,2318.80251164368
"29011","SHARK","SHARK1878",16.6741,57.0827,2342.54736290969
"29012","SHARK","SHARK1879",16.6742,57.0828,1064.49420582247
"29013","SHARK","SHARK1887",16.6773,57.083,2454.35703676942
"29014","SHARK","SHARK2322",17.102,57.09,304.568131021794
"29015","SHARK","SHARK1619",16.5607,57.0994,855.923345898774
"29016","SHARK","SHARK1623",16.561,57.0994,828.523853499778
"29017","SHARK","SHARK1620",16.5608,57.0995,1383.95033952587
"29018","SHARK","SHARK1624",16.561,57.0995,232.176533924248
"29019","SHARK","SHARK1627",16.5611,57.0995,705.906497174717
"29020","SHARK","SHARK1622",16.5609,57.0996,607.633692120132
"29021","SHARK","SHARK1625",16.561,57.0996,934.480002302173
"29022","SHARK","SHARK1621",16.5608,57.0997,581.870524732197
"29023","SHARK","SHARK1626",16.561,57.0997,732.715380989615
"29024","SHARK","SHARK1634",16.5642,57.1,1405.14185492905
"29025","RSMP","RSMP400",-7.1207,57.1007,2797.80932163663
"29026","SHARK","SHARK1629",16.5631,57.1041,2086.88215996221
"29027","SHARK","SHARK3370",17.6791,57.1161,6.30402401260478
"29028","SHARK","SHARK3371",17.6792,57.1162,2.58513703678035
"29029","SHARK","SHARK3382",17.6822,57.1162,19.2297091965065
"29030","SHARK","SHARK1563",16.5168,57.1164,4445.19352499814
"29031","SHARK","SHARK3383",17.6822,57.1165,34.0355052342407
"29032","SHARK","SHARK3339",17.6667,57.1167,11.4484640200273
"29033","SHARK","SHARK1691",16.5918,57.1181,90.4606286870113
"29034","SHARK","SHARK235",12.1223,57.1198,683.834871806007
"29035","SHARK","SHARK197",12.0197,57.12,3429.16156447382
"29036","SHARK","SHARK1589",16.5385,57.1223,855.911164104386
"29037","SHARK","SHARK1593",16.543,57.1248,640.986117192281
"29038","HELCOM","HELCOM80",10.9535,57.125,23071.8078719688
"29039","ODAM","ODAM2216",10.9535,57.125,1897.24469617542
"29040","SHARK","SHARK2088",16.8058,57.1259,1997.98655895818
"29041","SHARK","SHARK2096",16.8092,57.1259,2439.74901362084
"29042","SHARK","SHARK2093",16.809,57.126,2034.64194094457
"29043","SHARK","SHARK2095",16.8091,57.126,504.101080177233
"29044","SHARK","SHARK2097",16.8092,57.126,592.374659293535
"29045","SHARK","SHARK2099",16.8094,57.126,2194.10714025852
