"","data","sta","x","y","TotalDens"
"26255","SHARK","SHARK400",14.2807,55.7642,1026.66666666667
"26256","SHARK","SHARK754",15.2631,55.7644,2350
"26257","ODAM","ODAM2459",11.2502,55.7645,10400
"26258","RSMP","RSMP11110",0.07609,55.76473,3990
"26259","RSMP","RSMP12957",0.39002,55.7655,1130
"26260","RSMP","RSMP7562",-1.39971,55.7661,2440
"26261","RSMP","RSMP8421",-1.03653,55.76715,1870
"26262","RSMP","RSMP10007",-0.47222,55.76771,920
"26263","ODAM","ODAM2513",11.3268,55.7678,3283.33333333334
"26264","RSMP","RSMP11246",0.12392,55.76833,1530
"26265","ODAM","ODAM3134",12.6415,55.7692,18490
"26266","SHARK","SHARK616",14.7888,55.7708,6540
"26267","ODAM","ODAM3135",12.647,55.771,52480
"26268","RSMP","RSMP1419",-5.19301,55.7714,250
"26269","RSMP","RSMP464",-6.77985,55.7716,2680
"26270","ODAM","ODAM1027",10.1075,55.7723,6900
"26271","ODAM","ODAM2187",10.8718,55.7728,19070
"26272","ODAM","ODAM2437",11.1793,55.7728,3350
"26273","RSMP","RSMP9733",-0.5695,55.77281,4540
"26274","ODAM","ODAM3138",12.6915,55.7737,10280
"26275","ODAM","ODAM3141",12.7342,55.774,8087.5
"26276","RSMP","RSMP1357",-5.23861,55.77404,30
"26277","SHARK","SHARK677",14.9296,55.7742,1000
"26278","SHARK","SHARK375",14.2218,55.7743,513.333333333334
"26279","ODAM","ODAM931",10.0271,55.7744,3020
"26280","ODAM","ODAM2519",11.3418,55.7745,3760
"26281","ODAM","ODAM2859",11.8535,55.7745,1360
"26282","RSMP","RSMP434",-6.85998,55.7746,4535
"26283","RSMP","RSMP9443",-0.7645,55.77483,1660
"26284","RSMP","RSMP466",-6.77377,55.77525,5135
"26285","RSMP","RSMP11714",0.21809,55.77571,1460
"26286","ODAM","ODAM991",10.0771,55.7761,3040
"26287","RSMP","RSMP14361",0.53195,55.77626,5860
"26288","ODAM","ODAM2678",11.6518,55.777,7290
"26289","RSMP","RSMP503",-6.71945,55.77732,3075
"26290","ODAM","ODAM2414",11.136,55.7778,2700
"26291","ODAM","ODAM2525",11.3768,55.7778,23840
"26292","RSMP","RSMP450",-6.80823,55.77808,2270
"26293","RSMP","RSMP479",-6.75417,55.77825,890
"26294","RSMP","RSMP7521",-1.42839,55.77967,4840
"26295","RSMP","RSMP15098",0.57904,55.7797,1080
"26296","RSMP","RSMP8001",-1.1616,55.77982,11660
"26297","RSMP","RSMP470",-6.76727,55.78007,10405
"26298","RSMP","RSMP9538",-0.70151,55.78016,1350
"26299","ODAM","ODAM2636",11.6218,55.7803,2260
"26300","RSMP","RSMP489",-6.7392,55.78053,3945
"26301","ODAM","ODAM2783",11.7593,55.7808,1620
"26302","RSMP","RSMP449",-6.81165,55.78103,12940
"26303","RSMP","RSMP452",-6.8057,55.78173,2035
"26304","RSMP","RSMP24552",2.06843,55.78197,9910
"26305","ODAM","ODAM2270",10.9942,55.782,2500
"26306","RSMP","RSMP468",-6.77148,55.78278,3130
"26307","ODAM","ODAM2782",11.7585,55.7828,2880
"26308","RSMP","RSMP959",-5.8232,55.7833,133.333333333333
"26309","SHARK","SHARK384",14.2541,55.7833,90
"26310","RSMP","RSMP7582",-1.38067,55.78385,2390
"26311","RSMP","RSMP8096",-1.11429,55.78403,3400
"26312","ODAM","ODAM2508",11.3118,55.7845,4026.66666666666
"26313","SHARK","SHARK801",15.4512,55.7849,2450
"26314","SHARK","SHARK289",12.9067,55.785,23562.7272727273
"26315","RSMP","RSMP9635",-0.63827,55.78554,2010
"26316","RSMP","RSMP1513",-5.13651,55.78558,1550
"26317","SHARK","SHARK440",14.4604,55.7859,16930
"26318","SHARK","SHARK442",14.4632,55.786,13190
"26319","RSMP","RSMP16132",0.6741,55.78682,1130
"26320","SHARK","SHARK507",14.5947,55.7869,2940
"26321","ODAM","ODAM2408",11.1268,55.7878,4350
"26322","RSMP","RSMP7682",-1.3333,55.78791,1990
"26323","RSMP","RSMP8272",-1.06661,55.78817,2690
"26324","ODAM","ODAM2670",11.6468,55.7882,5190
"26325","SHARK","SHARK418",14.3273,55.7892,1790
"26326","ODAM","ODAM1594",10.5049,55.7894,35936.6666666667
"26327","ODAM","ODAM1582",10.4952,55.7904,36166.6666666667
"26328","RSMP","RSMP497",-6.72743,55.79063,1580
"26329","SHARK","SHARK505",14.5905,55.7907,12660
"26330","RSMP","RSMP9720",-0.57519,55.79072,2230
"26331","ODAM","ODAM2695",11.6835,55.7912,2460
"26332","ODAM","ODAM2370",11.0852,55.792,4030
"26333","ODAM","ODAM2978",12.0589,55.7921,4890
"26334","RSMP","RSMP7795",-1.28593,55.79224,8800
"26335","SHARK","SHARK413",14.3142,55.7923,1223.33333333333
"26336","ODAM","ODAM2167",10.8568,55.7928,3760
"26337","ODAM","ODAM1602",10.5099,55.7931,37520
"26338","ODAM","ODAM2518",11.3352,55.7937,11952.5
"26339","RSMP","RSMP447",-6.81752,55.79378,32205
"26340","ODAM","ODAM2725",11.7168,55.7938,12890
"26341","ODAM","ODAM1053",10.1369,55.7945,29860
"26342","RSMP","RSMP441",-6.833,55.79452,1040
"26343","RSMP","RSMP448",-6.81737,55.7957,23430
"26344","RSMP","RSMP9898",-0.51209,55.79579,1070
"26345","RSMP","RSMP7908",-1.23916,55.7962,9570
"26346","ODAM","ODAM2854",11.8485,55.797,3560
"26347","RSMP","RSMP16838",0.81673,55.7972,1010
"26348","ODAM","ODAM1583",10.4962,55.7976,36913.3333333333
"26349","RSMP","RSMP508",-6.71657,55.79818,7460
"26350","ODAM","ODAM3142",12.735,55.7985,11293.3333333333
"26351","RSMP","RSMP481",-6.75388,55.799,37110
"26352","ODAM","ODAM2501",11.3018,55.7995,4183.33333333333
"26353","RSMP","RSMP9604",-0.65836,55.79957,2320
"26354","RSMP","RSMP233",-8.28607,55.80015,4860
"26355","ODAM","ODAM2219",10.9568,55.8003,1880
"26356","RSMP","RSMP7972",-1.19169,55.80037,940
"26357","ODAM","ODAM3131",12.6258,55.8005,23600
"26358","ODAM","ODAM2696",11.6835,55.8007,53070
"26359","RSMP","RSMP435",-6.85207,55.80108,7960
"26360","ODAM","ODAM2473",11.2868,55.8012,2440
"26361","RSMP","RSMP502",-6.71998,55.80133,4680
"26362","RSMP","RSMP446",-6.81805,55.80142,2260
"26363","ODAM","ODAM2719",11.7102,55.802,910
"26364","ODAM","ODAM2888",11.8718,55.8033,1860
"26365","ODAM","ODAM3139",12.6928,55.8033,14540
"26366","SHARK","SHARK431",14.3855,55.8034,30
"26367","SHARK","SHARK993",15.6923,55.8039,1150
"26368","RSMP","RSMP474",-6.7588,55.80405,3860
"26369","ODAM","ODAM2791",11.7635,55.8045,1410
"26370","SHARK","SHARK992",15.6912,55.8046,1780
"26371","ODAM","ODAM2726",11.7193,55.8048,1730
"26372","RSMP","RSMP7542",-1.41142,55.80482,3010
"26373","RSMP","RSMP8033",-1.14372,55.80489,2250
"26374","SHARK","SHARK385",14.256,55.805,776.666666666667
"26375","SHARK","SHARK386",14.2561,55.805,470
"26376","ODAM","ODAM1878",10.6737,55.8059,4163.33333333333
"26377","RSMP","RSMP17319",0.95911,55.80721,540
"26378","RSMP","RSMP10981",0.01704,55.80767,2420
"26379","ODAM","ODAM2701",11.6902,55.8078,1680
"26380","RSMP","RSMP9468",-0.74123,55.80825,2390
"26381","ODAM","ODAM1599",10.5087,55.8086,2993.33333333333
"26382","ODAM","ODAM2680",11.6602,55.8087,13890
"26383","RSMP","RSMP8126",-1.09661,55.80874,1800
"26384","RSMP","RSMP7616",-1.3636,55.80901,14900
"26385","RSMP","RSMP506",-6.71763,55.81105,2190
"26386","ODAM","ODAM2853",11.8435,55.8112,4710
"26387","RSMP","RSMP513",-6.70545,55.81147,2710
"26388","ODAM","ODAM2979",12.0603,55.8125,5573.63636363637
"26389","SHARK","SHARK420",14.3327,55.8125,7110
"26390","ODAM","ODAM2295",11.0052,55.8128,2230
"26391","HELCOM","HELCOM122",11.87695,55.81305,121398.601398601
"26392","RSMP","RSMP7725",-1.31613,55.81321,1500
"26393","RSMP","RSMP8375",-1.05015,55.81325,2330
"26394","SHARK","SHARK749",15.2237,55.8133,3313.33333333334
"26395","RSMP","RSMP9568",-0.67827,55.81354,860
"26396","RSMP","RSMP482",-6.75188,55.81378,5460
"26397","ODAM","ODAM2864",11.8577,55.8138,14140
"26398","RSMP","RSMP349",-7.64075,55.8141,17910
"26399","ODAM","ODAM1072",10.1606,55.8145,1460
"26400","ODAM","ODAM2686",11.6702,55.8145,2030
"26401","RSMP","RSMP1277",-5.31678,55.8148,4240
"26402","RSMP","RSMP454",-6.80383,55.81502,3870
"26403","ODAM","ODAM1873",10.6692,55.8162,35566.6666666667
"26404","RSMP","RSMP498",-6.72703,55.81695,6460
"26405","RSMP","RSMP17977",1.10124,55.81697,810
"26406","RSMP","RSMP7839",-1.26916,55.81735,10770
"26407","RSMP","RSMP460",-6.78398,55.81837,1690
"26408","RSMP","RSMP11394",0.15949,55.81848,1280
"26409","RSMP","RSMP9662",-0.61499,55.81889,1100
"26410","SHARK","SHARK975",15.6805,55.8194,2150
"26411","HELCOM","HELCOM34",10.24275,55.81978333,129147.286821705
"26412","ODAM","ODAM1157",10.2428,55.8198,16660
"26413","SHARK","SHARK974",15.68,55.8208,3290
"26414","ODAM","ODAM1835",10.6505,55.8211,4583.33333333333
"26415","RSMP","RSMP7527",-1.42476,55.82135,1180
"26416","RSMP","RSMP7941",-1.22167,55.82145,1470
"26417","RSMP","RSMP1865",-4.9783,55.8217,5755
"26418","RSMP","RSMP478",-6.7553,55.82222,2990
"26419","ODAM","ODAM1584",10.4973,55.8225,13100
"26420","ODAM","ODAM2424",11.1652,55.8228,556.666666666667
"26421","ODAM","ODAM1890",10.6782,55.8229,2973.33333333333
"26422","RSMP","RSMP455",-6.80265,55.82355,3090
"26423","RSMP","RSMP9778",-0.55171,55.82426,1250
"26424","ODAM","ODAM2749",11.7402,55.8245,440
"26425","ODAM","ODAM1442",10.4137,55.8251,5610
"26426","ODAM","ODAM1866",10.666,55.8257,3463.33333333333
"26427","RSMP","RSMP7989",-1.17442,55.82577,8600
"26428","ODAM","ODAM2510",11.3202,55.8262,7340
"26429","ODAM","ODAM3128",12.6188,55.8263,22944
"26430","ODAM","ODAM1845",10.6539,55.8266,4336.66666666667
"26431","RSMP","RSMP509",-6.71638,55.82662,1970
"26432","RSMP","RSMP1313",-5.278,55.82665,220
"26433","ODAM","ODAM3140",12.6998,55.8268,8922
"26434","RSMP","RSMP18619",1.24409,55.82717,1910
"26435","RSMP","RSMP6990",-1.9274,55.82784,6130
"26436","ODAM","ODAM1090",10.1813,55.8281,18580
"26437","RSMP","RSMP490",-6.7392,55.82883,330
"26438","RSMP","RSMP524",-6.68067,55.82897,3640
"26439","ODAM","ODAM1900",10.6844,55.8292,1520
"26440","RSMP","RSMP12320",0.30179,55.82927,1330
"26441","RSMP","RSMP483",-6.7486,55.82933,960
"26442","RSMP","RSMP519",-6.69415,55.82942,750
"26443","RSMP","RSMP9974",-0.48881,55.82944,860
"26444","ODAM","ODAM2820",11.8052,55.8295,820
"26445","RSMP","RSMP8089",-1.12712,55.82989,4610
"26446","RSMP","RSMP7568",-1.39407,55.82994,10860
"26447","ODAM","ODAM2855",11.8502,55.83,11450
"26448","ODAM","ODAM1867",10.6665,55.8322,3843.33333333333
"26449","SHARK","SHARK543",14.7121,55.8324,4245
"26450","SHARK","SHARK380",14.2391,55.8326,9330
"26451","HELCOM","HELCOM227",15.84431667,55.83278333,448.132780082988
"26452","SHARK","SHARK1097",15.7972,55.8328,1840
"26453","SHARK","SHARK1098",15.7973,55.8328,330
"26454","SHARK","SHARK1128",15.844,55.8328,110
"26455","SHARK","SHARK1131",15.8443,55.8328,325
"26456","HELCOM","HELCOM215",15.79723333,55.83283333,1580.7560137457
"26457","HELCOM","HELCOM217",15.79733333,55.83283333,663.34991708126
"26458","HELCOM","HELCOM228",15.84433333,55.83283333,439.469320066335
"26459","HELCOM","HELCOM224",15.84413333,55.83285,541.237113402062
"26460","SHARK","SHARK1095",15.797,55.8329,1610
"26461","SHARK","SHARK1099",15.7973,55.8329,480
"26462","SHARK","SHARK1101",15.7974,55.8329,480
"26463","SHARK","SHARK1102",15.7976,55.8329,760
"26464","SHARK","SHARK1127",15.8413,55.8329,2940
"26465","SHARK","SHARK1129",15.8441,55.8329,630
"26466","HELCOM","HELCOM225",15.8442,55.8329,621.890547263681
"26467","SHARK","SHARK1130",15.8442,55.8329,750
"26468","HELCOM","HELCOM226",15.8443,55.8329,456.053067993366
"26469","SHARK","SHARK1132",15.8443,55.8329,410
"26470","HELCOM","HELCOM214",15.79695,55.83291667,1336.09958506224
"26471","HELCOM","HELCOM216",15.79728333,55.83298333,1558.87230514096
"26472","HELCOM","HELCOM218",15.79738333,55.83298333,771.144278606965
"26473","SHARK","SHARK1100",15.7973,55.833,830
"26474","SHARK","SHARK1104",15.8007,55.833,1610
"26475","SHARK","SHARK1096",15.797,55.8331,1740
"26476","SHARK","SHARK1133",15.8443,55.8331,40
"26477","SHARK","SHARK698",15.0121,55.8332,2110
"26478","SHARK","SHARK1103",15.7976,55.8332,1880
"26479","ODAM","ODAM2428",11.1667,55.8333,17256
"26480","SHARK","SHARK1120",15.8398,55.8334,1740
"26481","ODAM","ODAM2398",11.1102,55.8337,2300
"26482","SHARK","SHARK445",14.5088,55.8339,4375
"26483","ODAM","ODAM1193",10.2564,55.834,1150
"26484","RSMP","RSMP8215",-1.07994,55.83413,610
"26485","RSMP","RSMP7657",-1.34665,55.83418,4390
"26486","ODAM","ODAM2529",11.391,55.8362,8940
"26487","ODAM","ODAM2343",11.0585,55.837,3910
"26488","ODAM","ODAM896",9.9637,55.8377,2185
"26489","SHARK","SHARK479",14.5609,55.8382,790
"26490","RSMP","RSMP8445",-1.03271,55.83823,12050
"26491","RSMP","RSMP7764",-1.29937,55.83828,6430
"26492","ODAM","ODAM1875",10.6699,55.8384,2283.33333333333
"26493","ODAM","ODAM918",9.9971,55.8386,7470
"26494","RSMP","RSMP13423",0.4442,55.84043,2060
"26495","RSMP","RSMP504",-6.71888,55.84065,600
"26496","ODAM","ODAM1903",10.6885,55.8412,2747.5
"26497","SHARK","SHARK618",14.7954,55.8413,480
"26498","RSMP","RSMP984",-5.7806,55.8416,3266.66666666667
"26499","RSMP","RSMP9523",-0.71803,55.84165,1140
"26500","RSMP","RSMP7880",-1.25225,55.84248,3610
"26501","ODAM","ODAM2922",11.9385,55.8428,7990
"26502","RSMP","RSMP475",-6.75863,55.84288,430
"26503","ODAM","ODAM866",9.9071,55.8444,1230
"26504","ODAM","ODAM1884",10.6755,55.8461,3530
"26505","ODAM","ODAM193",8.2713,55.8465,2512.5
"26506","ODAM","ODAM894",9.9625,55.8466,1805.92592592593
"26507","RSMP","RSMP9612",-0.65484,55.84678,1110
"26508","ODAM","ODAM1856",10.6617,55.8477,3076.66666666667
"26509","ODAM","ODAM1441",10.4106,55.8478,2515
"26510","ODAM","ODAM2222",10.9593,55.8478,4120
"26511","SHARK","SHARK508",14.596,55.8479,4550
"26512","HELCOM","HELCOM23",9.9495,55.84795,38447.3492726471
"26513","ODAM","ODAM890",9.9495,55.848,4033.57142857143
"26514","RSMP","RSMP9667",-0.60496,55.849,3470
"26515","ODAM","ODAM1914",10.6945,55.8502,3056.66666666666
"26516","ODAM","ODAM818",9.883,55.8508,2335.18518518518
"26517","HELCOM","HELCOM141",12.66866667,55.85083333,14510.4895104895
"26518","RSMP","RSMP15193",0.58697,55.85086,1650
"26519","ODAM","ODAM1883",10.6754,55.8512,2753.33333333333
"26520","ODAM","ODAM2846",11.8335,55.8512,1120
"26521","ODAM","ODAM191",8.2695,55.8518,4129.5
"26522","RSMP","RSMP505",-6.71872,55.85207,1490
"26523","ODAM","ODAM1868",10.6669,55.8522,3243.33333333333
"26524","RSMP","RSMP9703",-0.59177,55.85221,730
"26525","ODAM","ODAM912",9.9844,55.8527,2004.66666666667
"26526","RSMP","RSMP530",-6.67092,55.85318,2200
"26527","SHARK","SHARK689",14.9404,55.8532,2580
"26528","ODAM","ODAM192",8.271,55.8535,8616.66666666667
"26529","ODAM","ODAM895",9.9636,55.8544,4458.33333333334
"26530","ODAM","ODAM195",8.2733,55.8545,11770
"26531","SHARK","SHARK450",14.5305,55.8554,1610
"26532","RSMP","RSMP1266",-5.34247,55.85599,370
"26533","SHARK","SHARK1081",15.7726,55.8568,1690
"26534","SHARK","SHARK1083",15.7728,55.8568,445
"26535","HELCOM","HELCOM210",15.7726,55.85683333,1402.48962655602
"26536","SHARK","SHARK1080",15.7697,55.8569,2390
"26537","HELCOM","HELCOM213",15.77288333,55.8569,1036.48424543947
"26538","HELCOM","HELCOM211",15.7728,55.85698333,1956.88225538972
"26539","ODAM","ODAM2479",11.2902,55.857,3490
"26540","SHARK","SHARK1082",15.7726,55.857,2210
"26541","SHARK","SHARK1084",15.7728,55.857,2360
"26542","HELCOM","HELCOM212",15.77283333,55.857,986.733001658374
"26543","SHARK","SHARK1085",15.7729,55.857,790
"26544","SHARK","SHARK1086",15.773,55.857,730
"26545","HELCOM","HELCOM209",15.77258333,55.85701667,1898.62542955326
"26546","SHARK","SHARK1079",15.7678,55.8573,1790
"26547","RSMP","RSMP9852",-0.52854,55.85749,940
"26548","ODAM","ODAM1877",10.6732,55.8577,2753.33333333333
"26549","ODAM","ODAM867",9.9073,55.8578,3371.66666666667
"26550","ODAM","ODAM2467",11.2743,55.8578,1890
"26551","ODAM","ODAM1895",10.6814,55.8579,2186.66666666667
"26552","ODAM","ODAM1910",10.6929,55.8579,1156.66666666667
"26553","ODAM","ODAM2526",11.3835,55.8587,10130
"26554","ODAM","ODAM926",10.0169,55.8596,4760
"26555","ODAM","ODAM2858",11.8533,55.86,2026.66666666666
"26556","ODAM","ODAM2461",11.2518,55.8603,4020
"26557","ODAM","ODAM925",10.0163,55.8608,1090
"26558","ODAM","ODAM2347",11.0693,55.8612,3540
"26559","RSMP","RSMP16440",0.72926,55.86139,500
"26560","ODAM","ODAM1898",10.6822,55.8624,2683.33333333333
"26561","RSMP","RSMP10019",-0.46529,55.86263,1230
"26562","SHARK","SHARK1118",15.8376,55.8628,870
"26563","SHARK","SHARK1122",15.8405,55.8628,650
"26564","HELCOM","HELCOM220",15.8405,55.86283333,986.733001658375
"26565","HELCOM","HELCOM219",15.84028333,55.86288333,995.85062240664
"26566","ODAM","ODAM907",9.9774,55.8629,8430
"26567","SHARK","SHARK1119",15.8391,55.8629,1680
"26568","SHARK","SHARK1121",15.8403,55.8629,1200
"26569","HELCOM","HELCOM221",15.8405,55.8629,1658.37479270315
"26570","HELCOM","HELCOM222",15.8406,55.8629,1749.58540630182
"26571","SHARK","SHARK1123",15.8406,55.8629,1315
"26572","SHARK","SHARK1125",15.8407,55.8629,1330
"26573","HELCOM","HELCOM223",15.84071667,55.8629,1142.6116838488
"26574","SHARK","SHARK1126",15.8408,55.8629,620
"26575","SHARK","SHARK419",14.3297,55.863,2370
"26576","SHARK","SHARK1124",15.8406,55.863,290
"26577","SHARK","SHARK417",14.3263,55.8632,3465
"26578","ODAM","ODAM2841",11.8267,55.8633,5105
"26579","SHARK","SHARK502",14.59,55.8638,4970
"26580","ODAM","ODAM1915",10.6954,55.8647,2076.66666666667
"26581","ODAM","ODAM2955",12.0363,55.8647,5780
"26582","HELCOM","HELCOM116",11.79516667,55.86616667,34335.6643356643
"26583","ODAM","ODAM2391",11.1018,55.8662,1840
"26584","ODAM","ODAM2813",11.7952,55.8662,3580.86956521739
"26585","SHARK","SHARK387",14.2746,55.8663,5070
"26586","SHARK","SHARK388",14.2746,55.8664,3700
"26587","SHARK","SHARK389",14.2746,55.8665,8070
"26588","SHARK","SHARK390",14.2747,55.8665,8090
"26589","SHARK","SHARK392",14.2748,55.8665,9290
"26590","SHARK","SHARK394",14.275,55.8665,4420
"26591","SHARK","SHARK395",14.2751,55.8665,1890
"26592","SHARK","SHARK391",14.2747,55.8666,13143.3333333333
"26593","SHARK","SHARK396",14.2775,55.8666,3940
"26594","SHARK","SHARK397",14.2776,55.8666,5965
"26595","SHARK","SHARK393",14.2749,55.8667,5630
"26596","ODAM","ODAM201",8.2797,55.867,2397.14285714286
"26597","RSMP","RSMP1911",-4.9449,55.8679,4406.66666666667
"26598","ODAM","ODAM936",10.0317,55.8679,4310
"26599","SHARK","SHARK512",14.6138,55.8679,1860
"26600","ODAM","ODAM2311",11.0235,55.8695,7250
"26601","ODAM","ODAM88",8.1917,55.87,1310
"26602","ODAM","ODAM87",8.1907,55.871,5224.28571428571
"26603","ODAM","ODAM2821",11.8052,55.8712,8360
"26604","RSMP","RSMP17048",0.87234,55.87168,940
"26605","ODAM","ODAM1660",10.56,55.8722,6786.66666666666
"26606","ODAM","ODAM241",8.325,55.8727,9980
"26607","ODAM","ODAM2560",11.4677,55.8728,10310
"26608","SHARK","SHARK513",14.6266,55.873,6870
"26609","ODAM","ODAM244",8.3253,55.874,10750
"26610","ODAM","ODAM2205",10.9229,55.874,10040
"26611","ODAM","ODAM2746",11.7385,55.8745,2840
"26612","SHARK","SHARK533",14.6896,55.8752,3810
"26613","ODAM","ODAM2204",10.9202,55.8762,21670
"26614","SHARK","SHARK460",14.5351,55.8782,1650
"26615","ODAM","ODAM1643",10.5472,55.8799,1826.66666666667
"26616","SHARK","SHARK787",15.3745,55.8799,1113.33333333333
"26617","ODAM","ODAM1412",10.3874,55.8814,6930
"26618","ODAM","ODAM2857",11.8518,55.8815,7440
"26619","RSMP","RSMP17597",1.01482,55.88203,1080
"26620","SHARK","SHARK1014",15.724,55.8823,4920
"26621","SHARK","SHARK1018",15.7245,55.8823,1040
"26622","SHARK","SHARK1031",15.7267,55.8823,900
"26623","SHARK","SHARK1032",15.7268,55.8823,340
"26624","HELCOM","HELCOM207",15.7269,55.8823,1969.32006633499
"26625","SHARK","SHARK1034",15.7269,55.8823,2156.66666666666
"26626","HELCOM","HELCOM208",15.72693333,55.88231667,2714.77663230241
"26627","HELCOM","HELCOM206",15.72683333,55.88233333,862.354892205638
"26628","RSMP","RSMP11102",0.07052,55.88235,4960
"26629","HELCOM","HELCOM205",15.7268,55.8824,1684.64730290456
"26630","SHARK","SHARK1033",15.7268,55.8824,2030
"26631","SHARK","SHARK1035",15.7271,55.8824,870
"26632","ODAM","ODAM222",8.293,55.883,820
"26633","ODAM","ODAM229",8.2985,55.8832,3430.90909090909
"26634","ODAM","ODAM2578",11.5185,55.8845,1800
"26635","ODAM","ODAM243",8.3252,55.8848,2823.33333333333
"26636","RSMP","RSMP7327",-1.59145,55.8857,4050
"26637","ODAM","ODAM248",8.3373,55.8857,2862
"26638","ODAM","ODAM226",8.296,55.8858,820
"26639","ODAM","ODAM2950",12.0333,55.8863,2140
"26640","ODAM","ODAM1679",10.5644,55.8869,2393.33333333333
"26641","SHARK","SHARK476",14.5425,55.8874,4230
"26642","ODAM","ODAM2520",11.3452,55.8878,3030
"26643","ODAM","ODAM2728",11.7202,55.8878,6990
"26644","SHARK","SHARK449",14.5289,55.8879,2700
"26645","ODAM","ODAM198",8.2768,55.888,7150
"26646","SHARK","SHARK511",14.6133,55.8883,1960
"26647","ODAM","ODAM1647",10.549,55.8894,3543.33333333333
"26648","ODAM","ODAM2280",11.0002,55.8912,5760
"26649","RSMP","RSMP18226",1.15691,55.89193,360
"26650","ODAM","ODAM2693",11.6793,55.8928,16680
"26651","ODAM","ODAM1962",10.7433,55.8933,9650
"26652","RSMP","RSMP11679",0.21373,55.89346,1430
"26653","ODAM","ODAM1573",10.4872,55.8936,710
"26654","ODAM","ODAM1711",10.5717,55.8951,2926.66666666667
"26655","ODAM","ODAM1938",10.7104,55.8961,2320
"26656","HELCOM","HELCOM66",10.67161667,55.89645,229612.403100775
"26657","ODAM","ODAM1646",10.5482,55.8965,560
"26658","ODAM","ODAM1876",10.6716,55.8965,29630
"26659","RSMP","RSMP1940",-4.92614,55.89653,2480
"26660","ODAM","ODAM259",8.3538,55.8967,3370
"26661","ODAM","ODAM1675",10.5632,55.8976,5896.66666666667
"26662","ODAM","ODAM2704",11.6935,55.8978,1740
"26663","ODAM","ODAM261",8.3557,55.898,4053.33333333333
"26664","ODAM","ODAM111",8.211,55.8983,2170
"26665","ODAM","ODAM2688",11.6735,55.8988,7330
"26666","ODAM","ODAM209",8.2883,55.8993,4569.16666666667
"26667","RSMP","RSMP10986",0.02286,55.89932,2880
"26668","RSMP","RSMP1015",-5.70055,55.8996,4150
"26669","RSMP","RSMP18921",1.29956,55.90197,1370
"26670","ODAM","ODAM1467",10.4352,55.9026,1210
"26671","ODAM","ODAM1734",10.5774,55.9027,1900
"26672","ODAM","ODAM184",8.2653,55.903,4067.5
"26673","SHARK","SHARK515",14.6671,55.9041,1740
"26674","RSMP","RSMP12764",0.35618,55.90415,1310
"26675","ODAM","ODAM235",8.3193,55.9043,2342.22222222222
"26676","SHARK","SHARK446",14.5122,55.905,2980
"26677","SHARK","SHARK752",15.2562,55.9057,1030
"26678","ODAM","ODAM2912",11.9068,55.9062,7090
"26679","ODAM","ODAM200",8.2773,55.9073,4142.85714285715
"26680","ODAM","ODAM1661",10.5605,55.9081,3546.66666666667
"26681","ODAM","ODAM2860",11.8552,55.9087,3385
"26682","SHARK","SHARK1078",15.7612,55.9091,1850
"26683","ODAM","ODAM2690",11.6768,55.9095,14990
"26684","ODAM","ODAM1742",10.5809,55.9112,3370
"26685","RSMP","RSMP13843",0.49869,55.91497,550
"26686","ODAM","ODAM3132",12.6338,55.915,6560
"26687","ODAM","ODAM2559",11.4602,55.9162,31090
"26688","HELCOM","HELCOM95",11.3,55.91666667,159184.149184149
"26689","ODAM","ODAM2515",11.3333,55.9167,24860
"26690","ODAM","ODAM2875",11.865,55.9167,11842.7272727273
"26691","ODAM","ODAM146",8.2325,55.9172,4960
"26692","RSMP","RSMP11839",0.23141,55.91814,1320
"26693","ODAM","ODAM2261",10.9868,55.9187,4330
"26694","RSMP","RSMP1013",-5.70273,55.92108,2920
"26695","ODAM","ODAM1610",10.5151,55.9215,3740
"26696","ODAM","ODAM2793",11.7668,55.9228,3010
"26697","ODAM","ODAM2899",11.8788,55.923,15680
"26698","ODAM","ODAM1748",10.5858,55.9232,3720
"26699","ODAM","ODAM213",8.289,55.9233,420
"26700","RSMP","RSMP1958",-4.91087,55.92336,4910
"26701","RSMP","RSMP11021",0.03869,55.9237,6920
"26702","RSMP","RSMP15889",0.64212,55.92544,2360
"26703","SHARK","SHARK708",15.0604,55.9257,3840
"26704","ODAM","ODAM264",8.362,55.926,2950
"26705","ODAM","ODAM2021",10.7659,55.9262,11000
"26706","HELCOM","HELCOM126",12.02666667,55.92666667,78135.1981351981
"26707","ODAM","ODAM2947",12.0267,55.9267,5639.33333333334
"26708","ODAM","ODAM265",8.362,55.9268,1207.27272727273
"26709","ODAM","ODAM225",8.2957,55.9272,2518.66666666667
"26710","ODAM","ODAM239",8.3212,55.9277,1319.23076923077
"26711","ODAM","ODAM251",8.344,55.9277,2993
"26712","ODAM","ODAM2946",12.0255,55.9278,5513.33333333333
"26713","RSMP","RSMP1031",-5.68625,55.9283,12180
"26714","ODAM","ODAM2563",11.4727,55.9287,4400
"26715","ODAM","ODAM1422",10.398,55.9309,700
"26716","ODAM","ODAM2521",11.351,55.9312,6110
"26717","ODAM","ODAM1070",10.1533,55.9313,1103.33333333333
"26718","ODAM","ODAM1427",10.399,55.9322,5860
"26719","ODAM","ODAM253",8.35,55.9333,8175
"26720","ODAM","ODAM255",8.3517,55.9333,3970
"26721","ODAM","ODAM1424",10.3987,55.9337,1515
"26722","ODAM","ODAM2816",11.8002,55.9342,1760
