"","data","sta","x","y","AFDW"
"7010","RSMP","RSMP9963",-0.49448,50.6695,1030.55799905407
"7011","RSMP","RSMP13768",0.49448,50.6695,775.918328026215
"7012","RSMP","RSMP14195",0.51914,50.66955,18.4969388921376
"7013","RSMP","RSMP9952",-0.49825,50.6696,47.9349312423479
"7014","RSMP","RSMP13823",0.49825,50.6696,66.6582764520858
"7015","RSMP","RSMP9907",-0.51007,50.66968,440.500162192784
"7016","RSMP","RSMP14061",0.51007,50.66968,1447.74051289305
"7017","RSMP","RSMP9839",-0.53268,50.66972,2457.02651540255
"7018","RSMP","RSMP14371",0.53268,50.66972,2975.48977665786
"7019","RSMP","RSMP9816",-0.53848,50.66977,1085.44771741367
"7020","RSMP","RSMP14429",0.53848,50.66977,679.537495933497
"7021","RSMP","RSMP9761",-0.55913,50.66983,5.2297445451412
"7022","RSMP","RSMP9802",-0.54207,50.66983,53.359398509384
"7023","RSMP","RSMP14473",0.54207,50.66983,224.493235403519
"7024","RSMP","RSMP14782",0.55913,50.66983,14.0911317826558
"7025","RSMP","RSMP9801",-0.54275,50.6699,90.9226290716041
"7026","RSMP","RSMP9930",-0.50243,50.66993,192.727774509912
"7027","RSMP","RSMP13909",0.50243,50.66993,175.837391599643
"7028","RSMP","RSMP9823",-0.53568,50.66997,268.025309480956
"7029","RSMP","RSMP14405",0.53568,50.66997,351.41789750846
"7030","RSMP","RSMP9926",-0.50477,50.67003,393.631872871536
"7031","RSMP","RSMP13954",0.50477,50.67003,373.2864730964
"7032","RSMP","RSMP9960",-0.49563,50.67008,272.106180808506
"7033","RSMP","RSMP13788",0.49563,50.67008,288.001155315824
"7034","RSMP","RSMP9921",-0.50643,50.67017,707.042701337755
"7035","RSMP","RSMP13970",0.50643,50.67017,85.4203417132677
"7036","RSMP","RSMP9945",-0.49973,50.67025,276.866582202209
"7037","RSMP","RSMP13855",0.49973,50.67025,507.623987543807
"7038","RSMP","RSMP14885",0.56486,50.6703,4.09398582561448
"7039","RSMP","RSMP10251",-0.34328,50.67035,175.449700577398
"7040","RSMP","RSMP12677",0.34328,50.67035,77.5498222767475
"7041","RSMP","RSMP16713",0.79609,50.6706,50.7481515223499
"7042","RSMP","RSMP9777",-0.55198,50.67067,39.2688006329262
"7043","RSMP","RSMP14593",0.55198,50.67067,63.9988747044679
"7044","RSMP","RSMP9592",-0.66182,50.67072,733.635063105526
"7045","RSMP","RSMP10449",-0.1947,50.67077,0.274924408867771
"7046","RSMP","RSMP9785",-0.54877,50.67078,147.567824021702
"7047","RSMP","RSMP14536",0.54877,50.67078,187.419179146947
"7048","RSMP","RSMP2057",-4.77898,50.67096,9.08522469062732
"7049","RSMP","RSMP8791",-0.97597,50.67105,40.6708867749555
"7050","RSMP","RSMP8730",-0.99121,50.67141,356.758595604273
"7051","RSMP","RSMP9645",-0.62934,50.67146,945.622159301889
"7052","RSMP","RSMP9924",-0.5053,50.67159,783.867174036699
"7053","RSMP","RSMP13875",0.50042,50.67206,58.8782910239907
"7054","RSMP","RSMP9968",-0.49329,50.67254,27.7973254448585
"7055","RSMP","RSMP10270",-0.33383,50.67283,221.324707185913
"7056","RSMP","RSMP12686",0.34534,50.67287,219.963034377194
"7057","RSMP","RSMP10274",-0.3325,50.673,147.751221877576
"7058","RSMP","RSMP7135",-1.71422,50.67365,567.744757189971
"7059","RSMP","RSMP9647",-0.62882,50.6741,267.53831906777
"7060","RSMP","RSMP15778",0.62882,50.6741,524.735432086739
"7061","RSMP","RSMP10044",-0.45122,50.67425,28.9095355885488
"7062","RSMP","RSMP10042",-0.45212,50.6743,32.5018103038904
"7063","RSMP","RSMP10049",-0.44805,50.6745,196.857238192407
"7064","RSMP","RSMP10110",-0.41218,50.67462,22.9317913129726
"7065","RSMP","RSMP13169",0.41218,50.67462,9.99502286493695
"7066","RSMP","RSMP8646",-1.01065,50.67477,1122.34405503116
"7067","RSMP","RSMP16760",0.80284,50.6748,2.73576922203914
"7068","RSMP","RSMP8726",-0.99253,50.67491,11.6277121715233
"7069","RSMP","RSMP7319",-1.59322,50.67497,863.639928688556
"7070","RSMP","RSMP7344",-1.5787,50.67498,236.460759893538
"7071","RSMP","RSMP10050",-0.44587,50.675,93.3557370938039
"7072","RSMP","RSMP10266",-0.33533,50.675,22.7467374755349
"7073","RSMP","RSMP10187",-0.38455,50.67524,12.3353664082432
"7074","RSMP","RSMP9954",-0.49796,50.67556,34.6404039966798
"7075","RSMP","RSMP8486",-1.02807,50.67563,108.327685233669
"7076","RSMP","RSMP16657",0.78577,50.67564,1.13000852774895
"7077","RSMP","RSMP2056",-4.77932,50.67573,18.2342543646353
"7078","RSMP","RSMP8699",-0.99831,50.67577,179.204116658698
"7079","RSMP","RSMP10267",-0.33533,50.67583,36.5078951855737
"7080","RSMP","RSMP16592",0.76768,50.67583,5.5986524018618
"7081","RSMP","RSMP8767",-0.98381,50.67601,5569.98243498154
"7082","RSMP","RSMP16525",0.74971,50.67609,0.254257755305618
"7083","RSMP","RSMP9636",-0.63786,50.6764,4.34620015928002
"7084","RSMP","RSMP14474",0.54208,50.67658,784.434412607377
"7085","RSMP","RSMP10259",-0.3404,50.6768,56.9716548419168
"7086","RSMP","RSMP7370",-1.56593,50.67688,5057.94307473482
"7087","RSMP","RSMP9901",-0.51088,50.67697,190.388450802158
"7088","RSMP","RSMP9967",-0.4935,50.67699,184.381736968149
"7089","RSMP","RSMP9966",-0.49352,50.67705,60.8468139016833
"7090","RSMP","RSMP1955",-4.91289,50.67715,84.99177966351
"7091","RSMP","RSMP10114",-0.41068,50.67735,25.1176980501738
"7092","RSMP","RSMP10032",-0.4593,50.6776,44.7212505456665
"7093","RSMP","RSMP10345",-0.28708,50.6778,9.47230278450133
"7094","RSMP","RSMP9596",-0.66033,50.67796,37.5169487386904
"7095","RSMP","RSMP7014",-1.88542,50.67807,865.838527614461
"7096","RSMP","RSMP2049",-4.78949,50.67817,312.928839547747
"7097","RSMP","RSMP7033",-1.87437,50.67829,2889.26591543057
"7098","RSMP","RSMP7362",-1.56945,50.67861,1808.03263473198
"7099","RSMP","RSMP7346",-1.57849,50.67862,341.263263925583
"7100","RSMP","RSMP7336",-1.58628,50.6787,12.0744835357682
"7101","RSMP","RSMP7351",-1.57537,50.67877,802.304025693963
"7102","RSMP","RSMP7339",-1.58231,50.67901,49.3248682615298
"7103","RSMP","RSMP9972",-0.49143,50.67922,228.120927781257
"7104","RSMP","RSMP9624",-0.64716,50.67928,138.189249825574
"7105","RSMP","RSMP6996",-1.89962,50.67934,218.93079731523
"7106","RSMP","RSMP13496",0.45032,50.67938,21.5713364960652
"7107","RSMP","RSMP10939",5e-05,50.67946,2.93097069259047
"7108","RSMP","RSMP7005",-1.89525,50.67967,1338.53517152934
"7109","RSMP","RSMP7030",-1.87611,50.67984,2517.69222622295
"7110","RSMP","RSMP9867",-0.52176,50.68001,11.8846952880547
"7111","RSMP","RSMP9037",-0.89697,50.68003,3142.37908588655
"7112","RSMP","RSMP9870",-0.5216,50.68005,61.1739064613834
"7113","RSMP","RSMP9868",-0.52173,50.68007,37.8141954034189
"7114","RSMP","RSMP9866",-0.52177,50.6801,162.92300461336
"7115","RSMP","RSMP10209",-0.37035,50.6801,21.59751554482
"7116","RSMP","RSMP9871",-0.52158,50.68012,578.661667726671
"7117","RSMP","RSMP10466",-0.1788,50.68013,171.571585581161
"7118","RSMP","RSMP9869",-0.5217,50.68017,278.836698001323
"7119","RSMP","RSMP7107",-1.74986,50.68019,1649.26461568908
"7120","RSMP","RSMP7086",-1.76804,50.68026,625.24613287557
"7121","RSMP","RSMP10227",-0.35603,50.68058,5.96516174503599
"7122","RSMP","RSMP9579",-0.66683,50.68071,0.404806737305091
"7123","RSMP","RSMP9834",-0.53389,50.68079,214.943677076933
"7124","RSMP","RSMP12350",0.3053,50.68103,19.7881398295937
"7125","RSMP","RSMP10622",-0.12775,50.68112,16.6443548133657
"7126","RSMP","RSMP8785",-0.97727,50.68126,638.150719516612
"7127","RSMP","RSMP7031",-1.87514,50.6813,26.3322409067293
"7128","RSMP","RSMP8729",-0.9917,50.68133,215.747056847861
"7129","RSMP","RSMP10054",-0.44393,50.68143,55.3463409404781
"7130","RSMP","RSMP9881",-0.5172,50.68147,633.453132485627
"7131","RSMP","RSMP7018",-1.8825,50.6815,132.363674777558
"7132","RSMP","RSMP7001",-1.89686,50.6817,431.49153863954
"7133","RSMP","RSMP14607",0.5525,50.6817,215.506823125623
"7134","RSMP","RSMP7338",-1.58254,50.68186,10.6966198765492
"7135","RSMP","RSMP8654",-1.0078,50.68199,731.291338619804
"7136","RSMP","RSMP7223",-1.63755,50.68202,31.4103254635309
"7137","RSMP","RSMP7391",-1.55441,50.68228,29.0442413246752
"7138","RSMP","RSMP7400",-1.54864,50.68229,38.1677406915264
"7139","RSMP","RSMP9923",-0.50574,50.68241,31.9229795551387
"7140","RSMP","RSMP9639",-0.63304,50.68244,95.6361666279725
"7141","RSMP","RSMP7345",-1.57855,50.68248,4.29627586955642
"7142","RSMP","RSMP7387",-1.55694,50.6826,2597.81374062534
"7143","RSMP","RSMP14329",0.52968,50.68285,66.1448556628696
"7144","RSMP","RSMP2098",-4.73631,50.68337,0.87930041566762
"7145","RSMP","RSMP8710",-0.99615,50.68354,2839.94513864289
"7146","RSMP","RSMP10101",-0.41807,50.68355,233.270823879502
"7147","RSMP","RSMP17029",0.86045,50.6836,41.6708687880118
"7148","RSMP","RSMP7358",-1.57289,50.68365,0.580921936594706
"7149","RSMP","RSMP7175",-1.66947,50.68372,23.1120776012701
"7150","RSMP","RSMP7380",-1.56016,50.68402,1449.79566666263
"7151","RSMP","RSMP7000",-1.89711,50.68406,1345.18928286349
"7152","RSMP","RSMP8966",-0.91441,50.68446,0.0830280759718705
"7153","RSMP","RSMP10027",-0.4607,50.68466,440.273625737742
"7154","RSMP","RSMP7007",-1.89318,50.68499,453.739405734443
"7155","RSMP","RSMP8417",-1.03784,50.68502,27.3079456488715
"7156","RSMP","RSMP7028",-1.8795,50.68514,377.692233582946
"7157","RSMP","RSMP15042",0.57222,50.68518,0.971612273603548
"7158","RSMP","RSMP16711",0.79525,50.68526,8.36736929999713
"7159","RSMP","RSMP16642",0.77745,50.68544,0.811705266204075
"7160","RSMP","RSMP10040",-0.4526,50.68551,28.932686759425
"7161","RSMP","RSMP10001",-0.47526,50.68556,49.1528973786882
"7162","RSMP","RSMP10041",-0.45255,50.68563,6.30912799644599
"7163","RSMP","RSMP10000",-0.47528,50.68567,17.9532842732869
"7164","RSMP","RSMP10006",-0.47497,50.68571,34.6096704790985
"7165","RSMP","RSMP10003",-0.4751,50.68573,14.2540248215115
"7166","RSMP","RSMP10005",-0.47507,50.68577,7.66683659809753
"7167","RSMP","RSMP10004",-0.4751,50.6858,84.1367051887257
"7168","RSMP","RSMP16563",0.7598,50.68586,0.878263390767768
"7169","RSMP","RSMP10077",-0.43057,50.68588,120.50578667896
"7170","RSMP","RSMP8936",-0.92776,50.68598,1.05130487316219
"7171","RSMP","RSMP8935",-0.9278,50.68601,1.44679403655963
"7172","RSMP","RSMP8934",-0.92781,50.68604,1.91739735852298
"7173","RSMP","RSMP8930",-0.92837,50.68614,8.15474019707321
"7174","RSMP","RSMP9633",-0.63856,50.68622,346.569256465424
"7175","RSMP","RSMP7352",-1.5752,50.68637,10.9241154539867
"7176","RSMP","RSMP14409",0.53612,50.68645,0.508284565492396
"7177","RSMP","RSMP14408",0.5361,50.68646,0.741763941258251
"7178","RSMP","RSMP16485",0.74202,50.68655,1.37747860358206
"7179","RSMP","RSMP9895",-0.51348,50.68658,0.332216986066035
"7180","RSMP","RSMP9961",-0.4956,50.68663,1067.63553285116
"7181","RSMP","RSMP7401",-1.54782,50.68668,1627.0076262503
"7182","RSMP","RSMP7037",-1.87357,50.68674,27.1969911578319
"7183","RSMP","RSMP17392",0.97478,50.6868,1.73285040112942
"7184","RSMP","RSMP8761",-0.98562,50.68689,383.933548194683
"7185","RSMP","RSMP9610",-0.65555,50.68709,0.252329849754732
"7186","RSMP","RSMP10134",-0.4011,50.68727,46.8171535192853
"7187","RSMP","RSMP7009",-1.89177,50.6874,47.0437845124084
"7188","RSMP","RSMP8650",-1.0096,50.6875,79.4117997977314
"7189","RSMP","RSMP8696",-0.99898,50.68752,287.637821538242
"7190","RSMP","RSMP9983",-0.48404,50.68761,83.0134345037075
"7191","RSMP","RSMP10183",-0.3856,50.688,783.070451598575
"7192","RSMP","RSMP17091",0.88293,50.6882,6.11494446857951
"7193","RSMP","RSMP9893",-0.51352,50.68841,69.014233491365
"7194","RSMP","RSMP9894",-0.5135,50.68847,0.152832664422436
"7195","RSMP","RSMP15680",0.61846,50.68859,0.857732745389238
"7196","RSMP","RSMP7374",-1.56381,50.68867,111.914917261781
"7197","RSMP","RSMP10374",-0.26585,50.6887,1.36646563683653
"7198","RSMP","RSMP10056",-0.44264,50.68882,88.9070537512052
"7199","RSMP","RSMP9626",-0.64646,50.68896,39.1199472664332
"7200","RSMP","RSMP2101",-4.73255,50.68906,2.12709742289902
"7201","RSMP","RSMP8830",-0.96475,50.68934,1.30756655941828
"7202","RSMP","RSMP7011",-1.88867,50.68935,48.2659672615641
"7203","RSMP","RSMP7019",-1.88247,50.68936,55.5925321340523
"7204","RSMP","RSMP7004",-1.89639,50.6894,8.06008773920587
"7205","RSMP","RSMP7032",-1.87471,50.68941,36.9795707704099
"7206","RSMP","RSMP10016",-0.46726,50.68949,44.0098319425707
"7207","RSMP","RSMP9642",-0.63155,50.6901,85.8992110794836
"7208","RSMP","RSMP10065",-0.437,50.69021,114.082855119709
"7209","RSMP","RSMP10002",-0.47523,50.69023,294.808336234018
"7210","RSMP","RSMP10064",-0.43705,50.69027,1.31568420482946
"7211","RSMP","RSMP16850",0.81847,50.69031,8.44465328427709
"7212","RSMP","RSMP10067",-0.43698,50.69032,1.29261728607466
"7213","RSMP","RSMP7373",-1.56383,50.69047,37.2521233119842
"7214","RSMP","RSMP8782",-0.97876,50.69079,1866.67793712863
"7215","RSMP","RSMP7013",-1.88587,50.69096,1044.72936192844
"7216","RSMP","RSMP7026",-1.88017,50.69146,478.948160073598
"7217","RSMP","RSMP7367",-1.56723,50.6915,2.56406866331756
"7218","RSMP","RSMP10419",-0.22446,50.69155,136.562892266442
"7219","RSMP","RSMP10372",-0.26954,50.6917,14.6652127798075
"7220","RSMP","RSMP10045",-0.45058,50.69172,853.365827591748
"7221","RSMP","RSMP10112",-0.41143,50.69178,153.786168153439
"7222","RSMP","RSMP9829",-0.53404,50.69202,1.57658687902837
"7223","RSMP","RSMP9828",-0.53407,50.6921,0.270924114705416
"7224","RSMP","RSMP10028",-0.46058,50.69242,23.1743897295856
"7225","RSMP","RSMP10029",-0.46055,50.69243,27.3382172638349
"7226","RSMP","RSMP13856",0.49981,50.69277,27.2183159603245
"7227","RSMP","RSMP7012",-1.88619,50.693,8.16805842880439
"7228","RSMP","RSMP9888",-0.5158,50.6932,361.447458717256
"7229","RSMP","RSMP7372",-1.56386,50.69327,0.376553356246882
"7230","RSMP","RSMP7027",-1.87984,50.69328,28.5542397916078
"7231","RSMP","RSMP8724",-0.99296,50.69334,105.199419813513
"7232","RSMP","RSMP7309",-1.60044,50.69343,243.854531121316
"7233","RSMP","RSMP7008",-1.89297,50.69344,8.2568581634885
"7234","RSMP","RSMP8606",-1.01413,50.69362,1349.62567406519
"7235","RSMP","RSMP10302",-0.31775,50.6937,0.955287777581916
"7236","RSMP","RSMP8670",-1.00311,50.6938,169.298953456521
"7237","RSMP","RSMP7036",-1.87358,50.69408,28.8221038629729
"7238","RSMP","RSMP15721",0.62452,50.69413,5.0018369616099
"7239","RSMP","RSMP9850",-0.52939,50.69474,10.3192398398486
"7240","RSMP","RSMP16226",0.68938,50.6948,97.7549942079508
"7241","RSMP","RSMP16663",0.78652,50.69481,21.7890109154758
"7242","RSMP","RSMP13044",0.39898,50.695,63.224000977207
"7243","RSMP","RSMP9934",-0.5009,50.69502,82.788858701597
"7244","RSMP","RSMP16599",0.76912,50.69529,18.5858917207282
"7245","RSMP","RSMP15024",0.57,50.69533,4.75864141691111
"7246","RSMP","RSMP9009",-0.90148,50.69554,16.1711266477998
"7247","RSMP","RSMP7006",-1.89506,50.69558,31.5815898560927
"7248","RSMP","RSMP9007",-0.90152,50.69569,56.0278957910936
"7249","RSMP","RSMP16535",0.75114,50.69573,29.4365895122945
"7250","RSMP","RSMP10146",-0.39743,50.69594,134.991313783787
"7251","RSMP","RSMP10071",-0.43369,50.69595,64.2979841074262
"7252","RSMP","RSMP7056",-1.85167,50.69599,3214.64773897902
"7253","RSMP","RSMP10038",-0.45434,50.69616,56.4684071697989
"7254","RSMP","RSMP10037",-0.45437,50.6962,33.025720065007
"7255","RSMP","RSMP16457",0.7335,50.69626,3.43588847717716
"7256","RSMP","RSMP15797",0.63319,50.69633,26.1527790141445
"7257","RSMP","RSMP10009",-0.4699,50.6965,191.556823300241
"7258","RSMP","RSMP10083",-0.42393,50.69662,325.16313554333
"7259","RSMP","RSMP10195",-0.38117,50.69663,107.469100665647
"7260","RSMP","RSMP9998",-0.47773,50.69665,7.66573938117989
"7261","RSMP","RSMP10084",-0.42387,50.69668,65.959082026727
"7262","RSMP","RSMP9999",-0.4777,50.69673,44.0008341255314
"7263","RSMP","RSMP10082",-0.42494,50.69686,335.822359146061
"7264","RSMP","RSMP9875",-0.51866,50.69709,23.6499759761736
"7265","RSMP","RSMP9892",-0.51383,50.69712,731.696105936868
"7266","RSMP","RSMP14107",0.51383,50.69712,1115.84343883386
"7267","RSMP","RSMP8258",-1.06816,50.69714,255.496792444067
"7268","RSMP","RSMP9877",-0.51863,50.69714,1.46006442026247
"7269","RSMP","RSMP9876",-0.51865,50.69717,3330.11809640369
"7270","RSMP","RSMP9874",-0.51872,50.69722,698.449365556092
"7271","RSMP","RSMP9878",-0.51847,50.69723,7.60908248701865
"7272","RSMP","RSMP7385",-1.55777,50.69727,64.2776950519258
"7273","RSMP","RSMP9879",-0.51847,50.69727,435.172375718929
"7274","RSMP","RSMP14796",0.56033,50.6975,32.0671484482473
"7275","RSMP","RSMP13685",0.48358,50.69761,24.8119276849855
"7276","RSMP","RSMP15061",0.5743,50.69783,18.8676697967567
"7277","RSMP","RSMP15063",0.57437,50.69789,0.184660239732285
"7278","RSMP","RSMP15457",0.59922,50.69833,54.2506008169941
"7279","RSMP","RSMP15521",0.60283,50.69833,2.02569261837977
"7280","RSMP","RSMP15605",0.61137,50.69844,4.15569104037793
"7281","RSMP","RSMP10023",-0.46112,50.69869,84.0745243067094
"7282","RSMP","RSMP10107",-0.41361,50.69875,183.934685097921
"7283","RSMP","RSMP2113",-4.72331,50.6989,86.9745429139377
"7284","RSMP","RSMP14667",0.55431,50.69925,2.80641082236881
"7285","RSMP","RSMP13548",0.46119,50.69937,13.2718998071476
"7286","RSMP","RSMP13547",0.46116,50.69947,13.8314407314523
"7287","RSMP","RSMP9969",-0.49224,50.69952,268.37076547724
"7288","RSMP","RSMP15531",0.6032,50.69958,2.63165422761382
"7289","RSMP","RSMP7101",-1.75034,50.69963,470.407939773514
"7290","RSMP","RSMP9789",-0.5473,50.69995,4.57742471543097
"7291","RSMP","RSMP15431",0.59802,50.7,34.0054647766485
"7292","RSMP","RSMP10051",-0.4447,50.70007,18.9331209352492
"7293","RSMP","RSMP15281",0.58963,50.70048,2.62292630632628
"7294","RSMP","RSMP15458",0.59932,50.7005,101.612554820142
"7295","RSMP","RSMP10304",-0.31686,50.701,1.40900759308816
"7296","RSMP","RSMP9887",-0.5161,50.70114,250.571998712108
"7297","RSMP","RSMP17268",0.94648,50.7016,809.531758495566
"7298","RSMP","RSMP15548",0.6046,50.70196,10.3042667748005
"7299","RSMP","RSMP2109",-4.72549,50.70203,401.28326020248
"7300","RSMP","RSMP15870",0.64111,50.70246,1.4439925289561
"7301","RSMP","RSMP9811",-0.54088,50.70258,86.7771787117212
"7302","RSMP","RSMP9997",-0.47838,50.70266,116.48691156113
"7303","RSMP","RSMP8362",-1.05289,50.70284,131.994540660913
"7304","RSMP","RSMP8243",-1.07399,50.70312,194.203375921655
"7305","RSMP","RSMP15466",0.59977,50.70343,1452.60950408921
"7306","RSMP","RSMP9944",-0.49983,50.7035,13.3881325789632
"7307","RSMP","RSMP14091",0.51242,50.70359,3.7539780335506
"7308","RSMP","RSMP14088",0.51237,50.70362,4.89040870852874
"7309","RSMP","RSMP8385",-1.04967,50.70388,88.3708908184962
"7310","RSMP","RSMP10092",-0.42122,50.7039,3.32413354239581
"7311","RSMP","RSMP15690",0.62019,50.7039,36.5074963912279
"7312","RSMP","RSMP10093",-0.42122,50.70393,351.286284996116
"7313","RSMP","RSMP10088",-0.42132,50.70396,9.66529342494272
"7314","RSMP","RSMP10089",-0.42125,50.70396,0.732825731921572
"7315","RSMP","RSMP10091",-0.42123,50.704,238.483354381452
"7316","RSMP","RSMP13422",0.44378,50.704,599.110182980997
"7317","RSMP","RSMP10090",-0.42125,50.7041,236.150309592733
"7318","RSMP","RSMP10012",-0.46884,50.70423,32.5420924680245
"7319","RSMP","RSMP10011",-0.46885,50.70427,17.5101576716856
"7320","RSMP","RSMP7443",-1.50269,50.70452,219.510434713625
"7321","RSMP","RSMP15790",0.63072,50.70473,0.973260762864098
"7322","RSMP","RSMP14786",0.55928,50.70488,4.44574093195096
"7323","RSMP","RSMP9904",-0.51029,50.70508,8.0861601514778
"7324","RSMP","RSMP9905",-0.51025,50.70513,413.791026096474
"7325","RSMP","RSMP2132",-4.71144,50.70533,41.2251764416926
"7326","RSMP","RSMP17356",0.96676,50.7056,208.893562237973
"7327","RSMP","RSMP16494",0.74336,50.70573,1.41259453489425
"7328","RSMP","RSMP10119",-0.40893,50.70592,51.694503871341
"7329","RSMP","RSMP10164",-0.39271,50.706,52.2513715584217
"7330","RSMP","RSMP14494",0.54536,50.7061,1.11239484803467
"7331","RSMP","RSMP14495",0.54537,50.70611,1.58449272734848
"7332","RSMP","RSMP7143",-1.70185,50.70623,74.2372057312807
"7333","RSMP","RSMP16429",0.72588,50.70625,11.5517858420825
"7334","RSMP","RSMP9597",-0.65967,50.70647,66.0663184009335
"7335","RSMP","RSMP13683",0.48334,50.70664,0.975489818272166
"7336","RSMP","RSMP9836",-0.53322,50.70675,0.395207832942171
"7337","RSMP","RSMP9873",-0.51977,50.70675,1326.73770619253
"7338","RSMP","RSMP9699",-0.59482,50.70677,23.2050196561971
"7339","RSMP","RSMP17050",0.87259,50.70687,16.7180733706469
"7340","RSMP","RSMP16640",0.77706,50.7069,42.5598631844415
"7341","RSMP","RSMP13682",0.48331,50.70691,4.21279568604243
"7342","RSMP","RSMP14404",0.5356,50.70699,1.04882433033857
"7343","RSMP","RSMP16816",0.81088,50.70704,2.32581887352887
"7344","RSMP","RSMP13680",0.48321,50.70708,0.6567614319167
"7345","RSMP","RSMP7245",-1.62828,50.70714,0.795527870204358
"7346","RSMP","RSMP13679",0.48316,50.70717,11.4427067485837
"7347","RSMP","RSMP8349",-1.05574,50.70827,75.307446214545
"7348","RSMP","RSMP7405",-1.54634,50.70838,3845.62279164669
"7349","RSMP","RSMP8420",-1.03715,50.70841,169.283406454178
"7350","RSMP","RSMP15954",0.64937,50.70842,22.7234176387197
"7351","RSMP","RSMP8376",-1.0501,50.70862,3.06791627619609
"7352","RSMP","RSMP9896",-0.51325,50.70862,60.6521082512735
"7353","RSMP","RSMP8221",-1.07927,50.70876,111.669491633904
"7354","RSMP","RSMP8255",-1.06862,50.70878,11.3395760984741
"7355","RSMP","RSMP15645",0.61446,50.70879,3.93239990386511
"7356","RSMP","RSMP15557",0.60533,50.709,24.6985930526417
"7357","RSMP","RSMP10043",-0.45129,50.70903,68.3810344154986
"7358","RSMP","RSMP16964",0.84684,50.7091,29.6719511312357
"7359","RSMP","RSMP15414",0.59619,50.7092,3.46414619510814
"7360","RSMP","RSMP14975",0.56634,50.70937,2.29827341024817
"7361","RSMP","RSMP9981",-0.48588,50.70959,89.2033815038868
"7362","RSMP","RSMP15077",0.57638,50.71052,48.2767861722381
"7363","RSMP","RSMP15849",0.63827,50.71065,3.60074146227945
"7364","RSMP","RSMP13640",0.47915,50.7111,15.9582593454222
"7365","RSMP","RSMP9356",-0.81038,50.71111,7.5694233692486
"7366","RSMP","RSMP7492",-1.4783,50.71134,33.2627435972102
"7367","RSMP","RSMP10063",-0.43733,50.71136,25.5765491155184
"7368","RSMP","RSMP8844",-0.95755,50.71137,1.05123296717674
"7369","RSMP","RSMP8555",-1.02053,50.71155,799.03868028739
"7370","RSMP","RSMP7468",-1.49306,50.71166,22.0229112625958
"7371","RSMP","RSMP14729",0.55615,50.71175,69.271698322012
"7372","RSMP","RSMP10096",-0.41939,50.71176,74.96956374193
"7373","RSMP","RSMP8885",-0.94538,50.71178,3108.20049834875
"7374","RSMP","RSMP10191",-0.38254,50.7118,809.050517983131
"7375","RSMP","RSMP14417",0.53669,50.7118,17.0166011140101
"7376","RSMP","RSMP7483",-1.48624,50.71181,469.71319866281
"7377","RSMP","RSMP14419",0.5367,50.71181,1.74058774267364
"7378","RSMP","RSMP7201",-1.64963,50.71215,2.25399368080063
"7379","RSMP","RSMP14347",0.53068,50.71215,2.84114224241008
"7380","RSMP","RSMP10291",-0.32518,50.71221,56.429719680453
"7381","RSMP","RSMP14346",0.53065,50.71223,0.0728264348873362
"7382","RSMP","RSMP8487",-1.02806,50.71244,1.07736099412656
"7383","RSMP","RSMP16541",0.75205,50.71272,2.00150152777666
"7384","RSMP","RSMP9169",-0.88207,50.71302,7.39616229812215
"7385","RSMP","RSMP16941",0.84053,50.71308,3.63618585382434
"7386","RSMP","RSMP9164",-0.88222,50.71338,5.70383389842462
"7387","RSMP","RSMP14113",0.51421,50.71344,14.3996964106051
"7388","RSMP","RSMP10152",-0.39673,50.7135,218.739291983703
"7389","RSMP","RSMP14114",0.51422,50.7135,31.8446441862111
"7390","RSMP","RSMP15759",0.62753,50.71352,3.9077222218943
"7391","RSMP","RSMP16872",0.82332,50.7136,114.039359237986
"7392","RSMP","RSMP7161",-1.68591,50.71366,0.574668679555729
"7393","RSMP","RSMP9157",-0.88245,50.7137,13.0808157293375
"7394","RSMP","RSMP9167",-0.88212,50.71375,5.70799927337363
"7395","RSMP","RSMP9856",-0.52697,50.71387,19.9563605438446
"7396","RSMP","RSMP9927",-0.50465,50.71388,160.068232652328
"7397","RSMP","RSMP9132",-0.88326,50.71406,16.1291043056912
"7398","RSMP","RSMP9129",-0.88333,50.71407,1.41093950651663
"7399","RSMP","RSMP9125",-0.88337,50.71413,1.35460979196041
"7400","RSMP","RSMP9154",-0.8826,50.71415,3.45874990631188
"7401","RSMP","RSMP9163",-0.88223,50.71415,10.847727425661
"7402","RSMP","RSMP8299",-1.06275,50.7142,971.758854264155
"7403","RSMP","RSMP9158",-0.88238,50.7142,0.258720559187614
"7404","RSMP","RSMP9159",-0.88237,50.7142,0.186973618056961
"7405","RSMP","RSMP15693",0.62024,50.71424,7.60118017261032
"7406","RSMP","RSMP9119",-0.88355,50.71425,0.146954090459626
"7407","RSMP","RSMP9124",-0.88341,50.71425,0.106853723572816
"7408","RSMP","RSMP8368",-1.0518,50.71427,4.68158484646885
"7409","RSMP","RSMP9110",-0.88385,50.71428,0.0285029857148594
"7410","RSMP","RSMP9116",-0.88369,50.71428,12.4043240230828
"7411","RSMP","RSMP8294",-1.06303,50.71432,60.6695962695308
"7412","RSMP","RSMP9165",-0.88217,50.7145,6.79579626082772
"7413","RSMP","RSMP10014",-0.4675,50.71457,85.2463112150457
"7414","RSMP","RSMP9166",-0.88217,50.71467,10.5520247435105
"7415","RSMP","RSMP9808",-0.54174,50.71469,0.228950827730153
