"","data","sta","x","y","AFDW_Omni"
"18081","RSMP","RSMP22141",1.8554,52.05487,2.43661766215427
"18082","RSMP","RSMP22142",1.85567,52.70391,0.107455448717949
"18083","RSMP","RSMP22143",1.85567,52.70399,NA
"18084","RSMP","RSMP22144",1.8558,52.70393,NA
"18085","RSMP","RSMP22145",1.85581,52.098,NA
"18086","RSMP","RSMP22146",1.85583,52.30933,0.832779727564103
"18087","RSMP","RSMP22147",1.85592,52.70395,NA
"18088","RSMP","RSMP22148",1.85603,53.916,0.727876517627279
"18089","RSMP","RSMP22149",1.85645,52.55279,0.0849065934065942
"18090","RSMP","RSMP2215",-4.67532,51.4338,0.0268638621794872
"18091","RSMP","RSMP22150",1.85654,53.92853,4.72701039572053
"18092","RSMP","RSMP22151",1.85681,53.94013,2.98934837553351
"18093","RSMP","RSMP22152",1.8569,52.61348,0.00275068667427415
"18094","RSMP","RSMP22153",1.857,52.61353,0.0268638621794872
"18095","RSMP","RSMP22154",1.85701,53.65043,0.056378110654768
"18096","RSMP","RSMP22155",1.85707,52.6137,0.241774759615385
"18097","RSMP","RSMP22156",1.85711,51.97816,0.945042846986988
"18098","RSMP","RSMP22157",1.85711,52.61364,0.107455448717949
"18099","RSMP","RSMP22158",1.85712,52.11175,0.472521423493494
"18100","RSMP","RSMP22159",1.85712,52.61361,0.107455448717949
"18101","RSMP","RSMP2216",-4.6743,55.938,2026.17018752076
"18102","RSMP","RSMP22160",1.85716,52.61368,NA
"18103","RSMP","RSMP22161",1.85718,52.61361,0.0537277243589744
"18104","RSMP","RSMP22162",1.8572,52.61349,0.0537277243589744
"18105","RSMP","RSMP22163",1.8572,52.61361,0.0268638621794872
"18106","RSMP","RSMP22164",1.8572,52.61366,NA
"18107","RSMP","RSMP22165",1.85723,52.61353,NA
"18108","RSMP","RSMP22166",1.85727,52.61349,NA
"18109","RSMP","RSMP22167",1.85728,52.61356,0.00202332299106267
"18110","RSMP","RSMP22168",1.85737,52.46329,0.0338268663928608
"18111","RSMP","RSMP22169",1.85745,51.7419,61.9559008841948
"18112","RSMP","RSMP2217",-4.67389,53.67104,6.05806340905039
"18113","RSMP","RSMP22170",1.85763,53.99009,NA
"18114","RSMP","RSMP22171",1.85817,54.71725,0.889599467393914
"18115","RSMP","RSMP22172",1.85828,53.90188,NA
"18116","RSMP","RSMP22173",1.8587,51.64179,NA
"18117","RSMP","RSMP22174",1.85893,51.65155,NA
"18118","RSMP","RSMP22175",1.85922,51.64927,NA
"18119","RSMP","RSMP22176",1.85975,56.15775,9.03817358988448
"18120","RSMP","RSMP22177",1.85983,51.24886,NA
"18121","RSMP","RSMP22178",1.85993,51.20712,NA
"18122","RSMP","RSMP22179",1.85998,52.59408,NA
"18123","RSMP","RSMP2218",-4.67316,53.63567,79.0154650406589
"18124","RSMP","RSMP22180",1.86001,52.59405,NA
"18125","RSMP","RSMP22181",1.86005,52.59414,NA
"18126","RSMP","RSMP22182",1.86007,52.59403,0.0268638621794872
"18127","RSMP","RSMP22183",1.8601,52.59413,NA
"18128","RSMP","RSMP22184",1.86012,52.59411,0.0537277243589744
"18129","RSMP","RSMP22185",1.86015,52.59397,8.31149579933445
"18130","RSMP","RSMP22186",1.86018,52.59414,0.0268638621794872
"18131","RSMP","RSMP22187",1.86019,52.59406,NA
"18132","RSMP","RSMP22188",1.86022,52.59423,10.5918677424474
"18133","RSMP","RSMP22189",1.86023,52.59405,NA
"18134","RSMP","RSMP2219",-4.67255,51.33927,0.376107572438969
"18135","RSMP","RSMP22190",1.86023,52.5941,NA
"18136","RSMP","RSMP22191",1.86026,52.59405,NA
"18137","RSMP","RSMP22192",1.86044,55.19949,0.056378110654768
"18138","RSMP","RSMP22193",1.86058,52.65815,0.0268638621794872
"18139","RSMP","RSMP22194",1.86073,52.65833,0.00296400296400296
"18140","RSMP","RSMP22195",1.86074,53.87887,NA
"18141","RSMP","RSMP22196",1.86078,53.83045,0.0225512442619072
"18142","RSMP","RSMP22197",1.86083,52.65819,NA
"18143","RSMP","RSMP22198",1.86086,52.65819,NA
"18144","RSMP","RSMP22199",1.86086,52.65824,NA
"18145","RSMP","RSMP222",-8.522,49.768,0.0777363491705995
"18146","RSMP","RSMP22200",1.86087,52.44666,NA
"18147","RSMP","RSMP22201",1.8609,52.65814,NA
"18148","RSMP","RSMP22202",1.8609,55.13502,0.135307465571443
"18149","RSMP","RSMP22203",1.86091,52.65815,NA
"18150","RSMP","RSMP22204",1.86094,52.6581,0.063763862179487
"18151","RSMP","RSMP22205",1.86097,52.65818,NA
"18152","RSMP","RSMP22206",1.86098,51.93003,1.25515956527736
"18153","RSMP","RSMP22207",1.86101,52.65817,NA
"18154","RSMP","RSMP22208",1.86119,52.58451,NA
"18155","RSMP","RSMP22209",1.86127,52.58436,0.104167807038456
"18156","RSMP","RSMP2221",-4.67183,51.67673,0.179587035894708
"18157","RSMP","RSMP22210",1.86128,52.5844,2.13649480012408
"18158","RSMP","RSMP22211",1.8613,52.58443,0.0444600444600444
"18159","RSMP","RSMP22212",1.8614,52.08858,0.592205729105273
"18160","RSMP","RSMP22213",1.86148,52.5942,0.0833833777933775
"18161","RSMP","RSMP22214",1.86172,55.23199,0.0112756221309536
"18162","RSMP","RSMP22215",1.86174,52.05649,0.0537277243589744
"18163","RSMP","RSMP22216",1.86177,52.52288,0.0537277243589744
"18164","RSMP","RSMP22217",1.86178,52.58747,NA
"18165","RSMP","RSMP22218",1.8618,51.9693,1.89008569397398
"18166","RSMP","RSMP22219",1.86182,52.06135,0.433368960024816
"18167","RSMP","RSMP2222",-4.67177,51.67686,0.0630976779624598
"18168","RSMP","RSMP22220",1.86214,52.53637,NA
"18169","RSMP","RSMP22221",1.8622,52.04473,NA
"18170","RSMP","RSMP22222",1.86221,53.62754,NA
"18171","RSMP","RSMP22223",1.86234,52.50725,NA
"18172","RSMP","RSMP22224",1.8624,53.88389,0.0112756221309536
"18173","RSMP","RSMP22225",1.86257,52.10699,0.0480167941355941
"18174","RSMP","RSMP22226",1.86265,51.67799,3.73494892447927
"18175","RSMP","RSMP22227",1.86265,51.68382,3.46307840981125
"18176","RSMP","RSMP22228",1.86267,51.98039,NA
"18177","RSMP","RSMP22229",1.86272,52.54566,0.0268638621794872
"18178","RSMP","RSMP2223",-4.67132,51.2904,3.03619520869753
"18179","RSMP","RSMP22230",1.8629,53.49445,12.6474167041577
"18180","RSMP","RSMP22231",1.86301,52.05014,1.74486632706154
"18181","RSMP","RSMP22232",1.86301,52.48074,0.00943406593406602
"18182","RSMP","RSMP22233",1.86305,52.55574,0.0537277243589744
"18183","RSMP","RSMP22234",1.86305,52.57281,NA
"18184","RSMP","RSMP22235",1.86327,51.98649,4.19042339102424
"18185","RSMP","RSMP22236",1.86337,51.95882,NA
"18186","RSMP","RSMP22237",1.86353,51.97568,5.58527647618688
"18187","RSMP","RSMP22238",1.86358,53.90357,0.180346534561478
"18188","RSMP","RSMP22239",1.86367,52.02483,0.0388492577679577
"18189","RSMP","RSMP2224",-4.67,51.67,0.44337486741146
"18190","RSMP","RSMP22240",1.86381,51.9959,2.65548627462831
"18191","RSMP","RSMP22241",1.86388,52.63123,NA
"18192","RSMP","RSMP22242",1.8639,52.63127,0.00202333333333326
"18193","RSMP","RSMP22243",1.86396,55.06272,0.0311410127712186
"18194","RSMP","RSMP22244",1.86398,52.63131,NA
"18195","RSMP","RSMP22245",1.86407,52.63129,NA
"18196","RSMP","RSMP22246",1.86423,54.95265,0.0225512442619072
"18197","RSMP","RSMP22247",1.86483,53.52002,0.060690728572348
"18198","RSMP","RSMP22249",1.86545,56.12734,0.282280114782117
"18199","RSMP","RSMP2225",-4.67,52.75,NA
"18200","RSMP","RSMP22250",1.8656,52.6104,NA
"18201","RSMP","RSMP22251",1.86566,52.61047,NA
"18202","RSMP","RSMP22252",1.86569,52.6104,NA
"18203","RSMP","RSMP22253",1.8657,52.6104,32.4759149328616
"18204","RSMP","RSMP22254",1.8661,55.16418,0.0676537327857216
"18205","RSMP","RSMP22255",1.86622,54.81502,0.101480599178582
"18206","RSMP","RSMP22256",1.86628,53.66284,1.0937353467025
"18207","RSMP","RSMP22257",1.86631,52.62476,0.510413381410257
"18208","RSMP","RSMP22258",1.86637,51.89995,138.426999440167
"18209","RSMP","RSMP22259",1.86652,53.52842,NA
"18210","RSMP","RSMP22260",1.86669,52.49372,NA
"18211","RSMP","RSMP22261",1.86687,52.1225,6.92074553372466
"18212","RSMP","RSMP22262",1.86705,52.62488,NA
"18213","RSMP","RSMP22265",1.86757,51.67469,0.32628990445995
"18214","RSMP","RSMP22266",1.86779,51.8458,NA
"18215","RSMP","RSMP22267",1.86806,52.19124,NA
"18216","RSMP","RSMP22268",1.86811,51.99037,5.5348285038082
"18217","RSMP","RSMP22269",1.86812,52.21848,NA
"18218","RSMP","RSMP2227",-4.66911,52.75496,NA
"18219","RSMP","RSMP22270",1.86823,53.88773,2.5637937601489
"18220","RSMP","RSMP22271",1.86825,51.60402,0.111140950062277
"18221","RSMP","RSMP22272",1.86832,51.65751,0.322366346153846
"18222","RSMP","RSMP22273",1.86841,53.9215,0.9109760307044
"18223","RSMP","RSMP22274",1.86845,52.26757,7.1353884691179
"18224","RSMP","RSMP22275",1.86855,52.58239,0.0305461538461531
"18225","RSMP","RSMP22276",1.86865,51.9836,14.3195831108954
"18226","RSMP","RSMP22277",1.86877,52.16398,0.0338268663928608
"18227","RSMP","RSMP22278",1.86942,60.5226,0.103176503646744
"18228","RSMP","RSMP22279",1.86947,51.9785,NA
"18229","RSMP","RSMP2228",-4.66883,51.50664,0.056378110654768
"18230","RSMP","RSMP22280",1.86965,52.59875,NA
"18231","RSMP","RSMP22281",1.86966,51.97289,NA
"18232","RSMP","RSMP22282",1.86967,52.60368,NA
"18233","RSMP","RSMP22283",1.86972,52.59865,0.0268638621794872
"18234","RSMP","RSMP22284",1.86973,52.6036,0.107455448717949
"18235","RSMP","RSMP22285",1.86975,52.59866,NA
"18236","RSMP","RSMP22286",1.86978,52.59859,NA
"18237","RSMP","RSMP22287",1.86978,52.60356,NA
"18238","RSMP","RSMP22288",1.86979,52.60352,NA
"18239","RSMP","RSMP22289",1.86979,52.60361,NA
"18240","RSMP","RSMP2229",-4.66589,53.64863,0.84972478515897
"18241","RSMP","RSMP22290",1.86979,52.60362,0.0537277243589744
"18242","RSMP","RSMP22291",1.86982,52.60359,NA
"18243","RSMP","RSMP22292",1.86983,52.14933,NA
"18245","RSMP","RSMP22294",1.86984,52.60353,NA
"18246","RSMP","RSMP22295",1.86984,52.60354,NA
"18247","RSMP","RSMP22296",1.86984,52.60357,NA
"18248","RSMP","RSMP22297",1.86985,52.59867,NA
"18249","RSMP","RSMP22298",1.86986,52.60348,NA
"18250","RSMP","RSMP22299",1.86987,52.60352,NA
"18251","RSMP","RSMP223",-8.5,49.75,0.420969291267313
"18252","RSMP","RSMP2230",-4.6653,51.64695,0.720936679043326
"18253","RSMP","RSMP22300",1.86996,52.60354,NA
"18254","RSMP","RSMP22301",1.86996,52.6036,NA
"18255","RSMP","RSMP22302",1.87011,53.86028,0.0225512442619072
"18256","RSMP","RSMP22303",1.87023,52.59113,0.0338268663928608
"18257","RSMP","RSMP22304",1.87025,52.59116,0.00296400296400296
"18258","RSMP","RSMP22305",1.87028,52.59121,NA
"18259","RSMP","RSMP22306",1.87029,52.55994,NA
"18260","RSMP","RSMP22307",1.8703,52.10093,4.89550145769336
"18261","RSMP","RSMP22308",1.8703,52.59116,NA
"18262","RSMP","RSMP22309",1.87031,51.97565,0.0121399999999996
"18263","RSMP","RSMP2231",-4.66517,51.64694,4.48552012268693
"18264","RSMP","RSMP22310",1.87032,52.5912,NA
"18265","RSMP","RSMP22311",1.87033,52.59123,NA
"18266","RSMP","RSMP22312",1.87034,52.59108,NA
"18267","RSMP","RSMP22313",1.87035,52.47201,0.0225512442619072
"18268","RSMP","RSMP22314",1.87038,52.59108,NA
"18269","RSMP","RSMP22315",1.87039,52.59014,NA
"18270","RSMP","RSMP22316",1.87039,52.59108,NA
"18271","RSMP","RSMP22317",1.87039,52.59109,0.00943406593406602
"18272","RSMP","RSMP22318",1.87039,52.59116,NA
"18273","RSMP","RSMP22319",1.87045,52.73676,0.0537277243589744
"18274","RSMP","RSMP2232",-4.6646,51.19401,0.227771294496894
"18275","RSMP","RSMP22320",1.8705,52.59111,1.28189688007445
"18276","RSMP","RSMP22321",1.87051,52.59124,0.107408605106588
"18277","RSMP","RSMP22322",1.87053,52.5911,0.427298960024816
"18278","RSMP","RSMP22323",1.87057,52.5912,NA
"18279","RSMP","RSMP22324",1.87068,53.48183,0.861885693353509
"18280","RSMP","RSMP22325",1.87085,53.63955,NA
"18281","RSMP","RSMP22327",1.87132,56.09546,0.264303587180038
"18282","RSMP","RSMP22328",1.87155,52.3534,6.45470103830384
"18283","RSMP","RSMP22329",1.87159,53.75564,0.0676537327857216
"18284","RSMP","RSMP2233",-4.66411,51.66423,0.0676537327857216
"18285","RSMP","RSMP22330",1.87172,52.06344,20.8395204829537
"18286","RSMP","RSMP22331",1.87186,51.99549,5.22501691907207
"18287","RSMP","RSMP22332",1.87187,52.60324,NA
"18288","RSMP","RSMP22333",1.87235,53.98697,0.0500649665540391
"18289","RSMP","RSMP22334",1.87236,52.51564,NA
"18290","RSMP","RSMP22335",1.87242,52.46078,NA
"18291","RSMP","RSMP22336",1.87248,52.53234,NA
"18292","RSMP","RSMP22337",1.87248,56.17464,0.302402101276065
"18293","RSMP","RSMP22338",1.87252,53.96434,0.0054127000537261
"18294","RSMP","RSMP22339",1.87278,52.10935,0.568555011764682
"18295","RSMP","RSMP2234",-4.6641,51.66406,0.897191957499933
"18296","RSMP","RSMP22340",1.87307,51.9179,4.4304658167539
"18297","RSMP","RSMP22341",1.87317,51.91775,0.280040324140062
"18298","RSMP","RSMP22342",1.87331,51.98157,0.00202333333333326
"18299","RSMP","RSMP22343",1.87351,53.87313,0.427298960024816
"18300","RSMP","RSMP22344",1.87377,53.93603,0.12573609243462
"18301","RSMP","RSMP22345",1.87405,52.54241,0.107455448717949
"18302","RSMP","RSMP22346",1.8741,51.98946,4.52067656060366
"18303","RSMP","RSMP22347",1.87417,52.60602,NA
"18304","RSMP","RSMP22348",1.87418,52.55247,NA
"18305","RSMP","RSMP22349",1.87425,52.50263,NA
"18306","RSMP","RSMP2235",-4.66408,51.64621,NA
"18307","RSMP","RSMP22350",1.8745,52.60632,NA
"18308","RSMP","RSMP22351",1.87466,51.85459,0.00242925776795905
"18309","RSMP","RSMP22352",1.87471,53.89723,8.94438137618763
"18310","RSMP","RSMP22353",1.87486,53.90704,0.00286325616977047
"18311","RSMP","RSMP22354",1.87495,52.00068,0.110699999999999
"18312","RSMP","RSMP22355",1.875,52.61981,NA
"18313","RSMP","RSMP22356",1.87501,52.61971,0.0268638621794872
"18314","RSMP","RSMP22357",1.87501,52.61986,NA
"18315","RSMP","RSMP22358",1.87502,56.38604,0.108830888838839
"18316","RSMP","RSMP22359",1.87503,52.61987,0.0577743703410997
"18317","RSMP","RSMP2236",-4.66315,51.40267,27.8535121740757
"18318","RSMP","RSMP22360",1.87508,52.61989,NA
"18319","RSMP","RSMP22361",1.8751,52.57874,NA
"18320","RSMP","RSMP22362",1.87519,52.57795,NA
"18321","RSMP","RSMP22363",1.87528,52.07893,4.13108610819367
"18322","RSMP","RSMP22364",1.87553,51.6676,0.0112756221309536
"18323","RSMP","RSMP22365",1.87572,52.00878,1.59944045005345
"18324","RSMP","RSMP22366",1.87583,51.99474,8.97149661010157
"18325","RSMP","RSMP22367",1.87595,52.49284,0.214910897435898
"18326","RSMP","RSMP22368",1.87599,53.85234,NA
"18327","RSMP","RSMP22369",1.87601,53.8647,0.146583087702397
"18328","RSMP","RSMP2237",-4.6614,49.55085,0.854597920049632
"18329","RSMP","RSMP22370",1.87624,56.09188,1.13931194332554
"18330","RSMP","RSMP22371",1.87687,52.36298,NA
"18331","RSMP","RSMP22372",1.87695,52.48223,NA
"18332","RSMP","RSMP22373",1.87696,56.14338,0.0777363491705995
"18333","RSMP","RSMP22374",1.87701,53.88599,0.0451024885238144
"18334","RSMP","RSMP22376",1.87712,51.81912,0.00202333333333326
"18335","RSMP","RSMP22377",1.87715,52.602,0.0805915865384616
"18336","RSMP","RSMP22378",1.87717,52.60305,NA
"18337","RSMP","RSMP22379",1.87717,52.60312,NA
"18338","RSMP","RSMP2238",-4.66127,52.75874,0.0268638621794872
"18339","RSMP","RSMP22380",1.87718,52.60304,0.681720681720681
"18340","RSMP","RSMP22381",1.8772,52.49663,0.0338268663928608
"18341","RSMP","RSMP22382",1.87722,52.60304,NA
"18342","RSMP","RSMP22383",1.87722,52.60307,NA
"18343","RSMP","RSMP22384",1.87722,52.60308,NA
"18344","RSMP","RSMP22385",1.87722,52.60313,NA
"18345","RSMP","RSMP22386",1.87723,52.60313,NA
"18346","RSMP","RSMP22387",1.87726,52.60302,NA
"18347","RSMP","RSMP22388",1.87727,52.49667,NA
"18348","RSMP","RSMP22389",1.87728,52.60333,0.0676537327857216
"18349","RSMP","RSMP2239",-4.6603,51.52462,0.0048585155359181
"18350","RSMP","RSMP22390",1.8773,52.60308,0.0268638621794872
"18351","RSMP","RSMP22391",1.87731,52.60308,0.0537277243589744
"18352","RSMP","RSMP22392",1.87733,52.60303,0.107455448717949
"18353","RSMP","RSMP22393",1.87735,52.60303,NA
"18354","RSMP","RSMP22394",1.87735,52.60329,NA
"18355","RSMP","RSMP22395",1.87755,52.582,NA
"18356","RSMP","RSMP22396",1.87759,51.87723,0.00606999999999978
"18357","RSMP","RSMP22397",1.87764,51.87717,NA
"18358","RSMP","RSMP22398",1.87779,51.9672,NA
"18359","RSMP","RSMP22399",1.87815,52.54242,NA
"18360","RSMP","RSMP224",-8.5,50.25,0.233209047511798
"18361","RSMP","RSMP2240",-4.66,51.24697,21.8450724166391
"18362","RSMP","RSMP22400",1.87832,52.5969,0.00825206002282245
"18363","RSMP","RSMP22401",1.87839,52.59688,0.0626197332509833
"18364","RSMP","RSMP22402",1.87839,52.59693,0.111502115384615
"18365","RSMP","RSMP22403",1.87841,52.59585,0.169134331964304
"18366","RSMP","RSMP22404",1.87849,52.59584,0.0268638621794872
"18367","RSMP","RSMP22405",1.87849,52.59587,NA
"18368","RSMP","RSMP22406",1.8785,52.59689,0.00404666666666652
"18369","RSMP","RSMP22407",1.87853,52.59691,0.0266760266760266
"18370","RSMP","RSMP22408",1.87857,52.59681,NA
"18371","RSMP","RSMP22409",1.87858,52.59689,NA
"18372","RSMP","RSMP2241",-4.66,51.64,0.186727891797662
"18373","RSMP","RSMP22410",1.8786,52.5969,NA
"18374","RSMP","RSMP22411",1.87863,52.59685,NA
"18375","RSMP","RSMP22412",1.87869,52.59687,NA
"18376","RSMP","RSMP22413",1.87878,52.61264,0.800569171297706
"18377","RSMP","RSMP22414",1.87881,52.52608,NA
"18378","RSMP","RSMP22415",1.87884,52.61264,0.529954240154819
"18379","RSMP","RSMP22416",1.87885,52.61263,NA
"18380","RSMP","RSMP22417",1.87895,52.11327,0.80285799462011
"18381","RSMP","RSMP22418",1.87912,52.14461,0.135307465571443
"18382","RSMP","RSMP22419",1.87938,56.25916,0.0960159457293404
"18383","RSMP","RSMP22420",1.87946,51.74962,0.495072667755401
"18384","RSMP","RSMP22421",1.87953,53.82991,0.0902049770476288
"18385","RSMP","RSMP22422",1.87959,52.56577,NA
"18386","RSMP","RSMP22423",1.88016,52.0062,0.00592800592800592
"18387","RSMP","RSMP22424",1.88023,53.65168,NA
"18388","RSMP","RSMP22425",1.88033,52.00215,NA
"18389","RSMP","RSMP22426",1.88048,52.61013,0.376094070512821
"18390","RSMP","RSMP22427",1.88093,51.98575,3.55354979617598
"18391","RSMP","RSMP22428",1.88101,53.24728,0.15785870983335
"18392","RSMP","RSMP22429",1.88106,51.90005,0.454939999999997
"18393","RSMP","RSMP2243",-4.66,51.7,0.0494151064413944
"18394","RSMP","RSMP22430",1.88135,53.93527,3.45221854659139
"18395","RSMP","RSMP22431",1.88141,54.73371,0.0141388783007241
"18396","RSMP","RSMP22432",1.88189,52.55323,NA
"18397","RSMP","RSMP22433",1.88215,53.89959,0.0451024885238144
"18398","RSMP","RSMP22434",1.8822,51.68727,NA
"18399","RSMP","RSMP22435",1.88275,52.1679,0.472521423493494
"18400","RSMP","RSMP22436",1.8828,52.16829,0.0338268663928608
"18401","RSMP","RSMP22437",1.88283,52.16868,NA
"18402","RSMP","RSMP22438",1.88302,53.92872,9.35880714053391
"18403","RSMP","RSMP22439",1.88305,60.52927,0.0521480055214812
"18404","RSMP","RSMP22440",1.88325,52.09012,1.57507141164498
"18405","RSMP","RSMP22441",1.88347,53.81062,0.0155472698341199
"18406","RSMP","RSMP22442",1.88386,52.80838,0.404420737179486
"18407","RSMP","RSMP22443",1.88398,52.01326,6.57251043241138
"18408","RSMP","RSMP22444",1.88406,51.99632,15.7840232104707
"18409","RSMP","RSMP22445",1.88411,53.92288,0.0225512442619072
"18410","RSMP","RSMP22446",1.88423,53.62864,0.0451024885238144
"18411","RSMP","RSMP22447",1.88478,51.77526,2.29940917967679
"18412","RSMP","RSMP22448",1.8848,53.57275,2.61275763562363
"18413","RSMP","RSMP22449",1.88497,52.65263,0.0537277243589744
"18414","RSMP","RSMP22450",1.88545,53.76523,0.0112756221309536
"18415","RSMP","RSMP22451",1.88546,52.53685,0.0268638621794872
"18416","RSMP","RSMP22452",1.88546,53.85018,0.056378110654768
"18417","RSMP","RSMP22453",1.8855,53.4775,1.71778560860858
"18418","RSMP","RSMP22454",1.88566,52.62586,NA
"18419","RSMP","RSMP22455",1.88572,53.91012,28.2017313616379
"18420","RSMP","RSMP22456",1.88581,52.7513,NA
"18421","RSMP","RSMP22457",1.88585,53.47793,0.136184996835126
"18422","RSMP","RSMP22458",1.88585,53.47866,0.0550610797938066
"18423","RSMP","RSMP22459",1.88586,53.47893,0.54543096814428
"18424","RSMP","RSMP2246",-4.66,52.75,NA
"18425","RSMP","RSMP22460",1.8859,52.6381,NA
"18426","RSMP","RSMP22461",1.88592,53.47854,0.0242925776795905
"18427","RSMP","RSMP22462",1.88593,53.4789,0.906142908127728
"18428","RSMP","RSMP22463",1.88597,53.47857,9.82787608057077
"18429","RSMP","RSMP22464",1.88598,53.47841,2.15673442229721
"18430","RSMP","RSMP22465",1.88624,52.61407,NA
"18431","RSMP","RSMP22466",1.88631,53.47833,1.35074419994085
"18432","RSMP","RSMP22467",1.88633,53.47811,3.44094292446044
"18433","RSMP","RSMP22468",1.88634,53.47844,17.1507657694154
"18434","RSMP","RSMP22469",1.88634,53.479,1.7402903797675
"18435","RSMP","RSMP22470",1.88637,53.47897,1.70919584009926
"18436","RSMP","RSMP22471",1.8864,53.47877,38.9021243063823
"18437","RSMP","RSMP22472",1.88642,53.4791,17.1483365116474
"18438","RSMP","RSMP22473",1.88644,53.479,53.5060990230039
"18439","RSMP","RSMP22474",1.88645,52.51461,NA
"18440","RSMP","RSMP22475",1.88648,53.47696,1.87683856737199
"18441","RSMP","RSMP22476",1.88649,53.47857,0.437015991096652
"18442","RSMP","RSMP22477",1.88658,53.47801,0.125367252423547
"18443","RSMP","RSMP22478",1.88667,53.47897,0.854597920049632
"18444","RSMP","RSMP22479",1.88668,52.50531,108.204927098662
"18445","RSMP","RSMP2248",-4.65986,49.61589,NA
"18446","RSMP","RSMP22480",1.88671,53.47886,0.867896875513919
"18447","RSMP","RSMP22481",1.88676,52.59158,0.0268638621794872
"18448","RSMP","RSMP22482",1.88676,53.47862,2.97201214130021
"18449","RSMP","RSMP22483",1.88683,53.47817,4.71040522693964
"18450","RSMP","RSMP22484",1.88687,53.47793,5.2409822674951
"18451","RSMP","RSMP22485",1.88689,53.47874,2.1771243271873
"18452","RSMP","RSMP22486",1.88689,53.94688,NA
"18453","RSMP","RSMP22487",1.887,53.47757,0.462194962728798
"18454","RSMP","RSMP22488",1.88706,51.2568,NA
"18455","RSMP","RSMP22489",1.88706,53.47749,12.2579614457705
"18456","RSMP","RSMP2249",-4.65941,49.40884,NA
"18457","RSMP","RSMP22490",1.88707,53.91811,0.293102755871014
"18458","RSMP","RSMP22491",1.88709,53.4781,3.32998843287634
"18459","RSMP","RSMP22492",1.88709,53.47827,15.4053138051553
"18460","RSMP","RSMP22493",1.88715,53.47772,1.69206550755523
"18461","RSMP","RSMP22494",1.88717,53.47717,0.0852653061675885
"18462","RSMP","RSMP22495",1.88721,53.4779,2.351255180726
"18463","RSMP","RSMP22496",1.88722,52.06668,0.108196666666665
"18464","RSMP","RSMP22497",1.88722,53.47788,0.427298960024816
"18465","RSMP","RSMP22498",1.88725,53.47824,3.46349416872234
"18466","RSMP","RSMP22499",1.88731,53.47691,3.58636705669855
"18467","RSMP","RSMP225",-8.5,50.75,0.545730738278068
"18468","RSMP","RSMP2250",-4.6575,51.181,0.109250026308184
"18469","RSMP","RSMP22500",1.88731,53.47725,0.056378110654768
"18470","RSMP","RSMP22501",1.88733,53.47783,1.8556551509967
"18471","RSMP","RSMP22502",1.88741,53.47749,0.0442303839262379
"18472","RSMP","RSMP22503",1.88743,53.47834,1.70919584009926
"18473","RSMP","RSMP22504",1.88744,52.39678,0.669629051338513
"18474","RSMP","RSMP22505",1.88747,53.47811,NA
"18475","RSMP","RSMP22506",1.88755,53.47726,0.47240144854863
"18476","RSMP","RSMP22507",1.88767,52.12558,4.2511498494897
"18477","RSMP","RSMP22508",1.88768,53.47867,0.0121399999999996
"18478","RSMP","RSMP22509",1.88771,53.47782,1.70919584009926
"18479","RSMP","RSMP2251",-4.65749,50.82996,NA
"18480","RSMP","RSMP22510",1.88776,53.47775,2.5637937601489
"18481","RSMP","RSMP22511",1.88778,52.48891,10.0475882700268
"18482","RSMP","RSMP22512",1.88782,53.4775,2.5637937601489
"18483","RSMP","RSMP22513",1.88789,53.47831,1.70919584009926
"18484","RSMP","RSMP22514",1.88795,53.47769,0.0347244449809593
"18485","RSMP","RSMP22515",1.8881,53.47738,0.427298960024816
"18486","RSMP","RSMP22516",1.8881,53.478,0.854597920049632
"18487","RSMP","RSMP22517",1.8881,53.47827,2.5698637601489
"18488","RSMP","RSMP22518",1.88812,53.47824,1.28989593141299
"18489","RSMP","RSMP22519",1.88817,52.01791,7.39896630637443
"18490","RSMP","RSMP2252",-4.65735,51.17478,0.00270635002686305
"18491","RSMP","RSMP22520",1.88818,53.47788,NA
"18492","RSMP","RSMP22521",1.88823,53.47772,3.52391894604378
"18493","RSMP","RSMP22522",1.88851,51.87752,NA
"18494","RSMP","RSMP22523",1.88857,52.34388,0.00943406593406602
"18495","RSMP","RSMP22524",1.88869,52.4391,1.39609999999995
"18496","RSMP","RSMP22525",1.88877,53.25662,NA
"18497","RSMP","RSMP22526",1.88883,53.479,0.0343966666666654
"18498","RSMP","RSMP22527",1.88884,53.86262,0.854597920049632
"18499","RSMP","RSMP22528",1.88892,52.46218,7.73149397651568
"18500","RSMP","RSMP22529",1.88899,51.85494,0.0247946874146872
"18501","RSMP","RSMP2253",-4.65565,51.19939,0.108120399452387
"18502","RSMP","RSMP22530",1.88903,53.44025,NA
"18503","RSMP","RSMP22531",1.88908,52.00529,11.7607162067734
"18504","RSMP","RSMP22532",1.8892,52.24117,NA
"18505","RSMP","RSMP22533",1.88923,53.47667,0.192763524060391
"18506","RSMP","RSMP22534",1.88925,53.47673,1.46397187839103
"18507","RSMP","RSMP22535",1.88928,52.57565,0.0860573846986351
"18508","RSMP","RSMP22536",1.88939,52.5583,NA
"18509","RSMP","RSMP22537",1.88953,52.39384,0.0268638621794872
"18510","RSMP","RSMP22538",1.88972,53.43992,0.26450562921355
"18511","RSMP","RSMP22539",1.88982,52.79891,0.0805915865384616
