"","data","sta","x","y","AFDW_Dep"
"13839","RSMP","RSMP17875",1.07991,51.01076,2.64784550693719
"13840","RSMP","RSMP17876",1.08,50.891,0.17323048136489
"13841","RSMP","RSMP17877",1.08002,50.64177,58.5105664644908
"13842","RSMP","RSMP17878",1.08003,51.65742,NA
"13843","RSMP","RSMP17879",1.08005,58.08112,11.4980492343999
"13844","RSMP","RSMP17880",1.08068,58.06945,1.07292469508129
"13845","RSMP","RSMP17881",1.08087,58.06586,2.77685427618258
"13846","RSMP","RSMP17882",1.08093,50.89137,0.0194023127119722
"13847","RSMP","RSMP17883",1.08102,58.06316,0.20403271963722
"13848","RSMP","RSMP17885",1.08108,50.50348,14.5854091825763
"13849","RSMP","RSMP17886",1.08116,58.06047,1.1112079652621
"13850","RSMP","RSMP17887",1.0814,53.28295,11.8368157682424
"13851","RSMP","RSMP17888",1.08145,53.28289,7.21226429662955
"13852","RSMP","RSMP17889",1.08153,53.28294,45.4540204133284
"13853","RSMP","RSMP1789",-5.02772,53.41724,13.1452503088563
"13854","RSMP","RSMP17890",1.08164,58.05149,0.468460576800549
"13855","RSMP","RSMP17892",1.08176,53.49081,0.08255893968492
"13856","RSMP","RSMP17893",1.08184,58.0479,0.399727311564839
"13857","RSMP","RSMP17895",1.08222,58.05439,0.358124891510217
"13858","RSMP","RSMP17896",1.08232,58.05719,22.8600746254234
"13859","RSMP","RSMP17897",1.08235,54.63218,27.5292257347517
"13860","RSMP","RSMP17898",1.08246,58.03623,1.64670682012438
"13861","RSMP","RSMP17899",1.08247,54.66413,4.08513056523461
"13862","RSMP","RSMP179",-8.90852,49.31614,8.21223209918618
"13863","RSMP","RSMP1790",-5.02756,50.11868,40.5650711267915
"13864","RSMP","RSMP17900",1.08271,58.29934,27.3864840363703
"13865","RSMP","RSMP17901",1.08366,58.01379,0.0287656517130134
"13866","RSMP","RSMP17902",1.08368,51.02897,18.9865540199862
"13867","RSMP","RSMP17903",1.08521,50.99993,14.0641470931597
"13868","RSMP","RSMP17904",1.08537,50.99991,13.8100880470811
"13869","RSMP","RSMP17905",1.08552,50.9999,15.6781485106142
"13870","RSMP","RSMP17906",1.08558,50.46612,0.864708153478763
"13871","RSMP","RSMP17907",1.08588,50.61846,0.178919270243934
"13872","RSMP","RSMP17908",1.08592,50.49452,9.76768639484887
"13873","RSMP","RSMP17909",1.08677,51.00304,46.8052845382315
"13874","RSMP","RSMP1791",-5.02723,50.12036,128.51649661059
"13875","RSMP","RSMP17910",1.0868,53.14774,1.72146912101737
"13876","RSMP","RSMP17911",1.08683,53.14768,10.2028343509247
"13877","RSMP","RSMP17912",1.08684,53.43944,2.30420535183485
"13878","RSMP","RSMP17913",1.08685,53.4395,12.9883287887747
"13879","RSMP","RSMP17914",1.08686,53.43947,2.95908637558058
"13880","RSMP","RSMP17915",1.08687,53.14762,83.7233607246306
"13881","RSMP","RSMP17916",1.08837,51.641,0.376223180698602
"13882","RSMP","RSMP17917",1.08856,50.62789,0.010969582133466
"13883","RSMP","RSMP17918",1.08938,51.73717,0.845610963115945
"13884","RSMP","RSMP1792",-5.02658,50.11756,30.8335907593047
"13885","RSMP","RSMP17920",1.08945,50.49072,5.6987774882551
"13886","RSMP","RSMP17921",1.09066,51.05399,135.859380177274
"13887","RSMP","RSMP17922",1.09067,58.6125,3.29524818191445
"13888","RSMP","RSMP17923",1.0907,54.62993,0.170430161288553
"13889","RSMP","RSMP17924",1.09075,50.49972,3.50890970537519
"13890","RSMP","RSMP17925",1.09075,54.65303,114.462511522938
"13891","RSMP","RSMP17926",1.09139,51.43329,13.3488743707264
"13892","RSMP","RSMP17927",1.09158,50.63665,0.00362598580586077
"13893","RSMP","RSMP17928",1.09193,51.04099,1.80675633239373
"13894","RSMP","RSMP17929",1.09204,51.46597,3.44807994757137
"13895","RSMP","RSMP1793",-5.02583,50.12983,2.22567989766278
"13896","RSMP","RSMP17930",1.09204,51.46608,1.18398075104741
"13897","RSMP","RSMP17931",1.09208,51.46597,6.6542109354758
"13898","RSMP","RSMP17932",1.0921,51.466,0.68747451873263
"13899","RSMP","RSMP17933",1.09214,53.66755,0.522965555398206
"13900","RSMP","RSMP17934",1.09216,51.46597,1.28201451969962
"13901","RSMP","RSMP17935",1.09222,51.46599,4.05277397570787
"13902","RSMP","RSMP17936",1.09222,51.46602,NA
"13903","RSMP","RSMP17937",1.09224,51.46601,0.636885838494649
"13904","RSMP","RSMP17938",1.09226,53.46299,0.0442935104975725
"13905","RSMP","RSMP17939",1.09227,50.4938,4.75597498992358
"13906","RSMP","RSMP17940",1.09227,51.46598,0.650375653806238
"13907","RSMP","RSMP17941",1.09234,53.49924,1.70457921023856
"13908","RSMP","RSMP17942",1.09274,53.47808,0.172558451310945
"13909","RSMP","RSMP17943",1.09278,50.99492,0.336049355600494
"13910","RSMP","RSMP17944",1.09342,53.41657,0.46768644244323
"13911","RSMP","RSMP17945",1.09402,53.49875,0.355289733395261
"13912","RSMP","RSMP17946",1.09418,51.4548,0.110534016397238
"13913","RSMP","RSMP17947",1.0942,51.45483,0.110534016397238
"13914","RSMP","RSMP17948",1.09423,51.4548,17.2174086258957
"13915","RSMP","RSMP17949",1.09423,51.45482,0.1004814577466
"13916","RSMP","RSMP17950",1.09425,51.45472,4.44781096864828
"13917","RSMP","RSMP17951",1.09425,51.45486,10.8256451961299
"13918","RSMP","RSMP17952",1.09435,51.45472,1.19655305378726
"13919","RSMP","RSMP17953",1.09436,50.64467,3.85673021492811
"13920","RSMP","RSMP17954",1.0944,51.45484,1.7080594295565
"13921","RSMP","RSMP17955",1.09445,51.45486,0.00570904387952066
"13922","RSMP","RSMP17956",1.09474,54.70888,301.996150961771
"13923","RSMP","RSMP17957",1.09489,51.02746,122.768783456999
"13924","RSMP","RSMP17958",1.09527,50.49168,11.668600235488
"13925","RSMP","RSMP17959",1.09533,55.05045,4.50796942439211
"13926","RSMP","RSMP1796",-5.025,54.4267,1.53517629217636
"13927","RSMP","RSMP17960",1.09549,51.02744,29.0547208442217
"13928","RSMP","RSMP17961",1.09549,53.40263,2.38008581279858
"13929","RSMP","RSMP17962",1.09642,50.496,14.4163497770554
"13930","RSMP","RSMP17963",1.09681,50.65301,6.29574914999716
"13931","RSMP","RSMP17964",1.0971,54.6285,6.86498054575465
"13932","RSMP","RSMP17965",1.09788,53.43668,29.1413372061049
"13933","RSMP","RSMP17966",1.09805,54.64948,3.60774917721401
"13934","RSMP","RSMP17967",1.09837,54.63175,3.42249194903383
"13935","RSMP","RSMP17968",1.09973,51.75878,28.3431792915964
"13936","RSMP","RSMP17969",1.09975,51.75891,4.73457710987403
"13937","RSMP","RSMP17970",1.09977,51.75878,2.19372067061959
"13938","RSMP","RSMP17971",1.09985,53.1286,0.230749779694158
"13939","RSMP","RSMP17972",1.09987,53.12855,0.0216202794321892
"13940","RSMP","RSMP17973",1.09991,53.12858,0.423294765007946
"13941","RSMP","RSMP17974",1.09998,54.63188,0.00571332791056912
"13942","RSMP","RSMP17975",1.10048,51.05246,25.2770560397558
"13943","RSMP","RSMP17976",1.1005,54.63198,3.48932695257595
"13944","RSMP","RSMP17977",1.10124,55.81697,45.9547763600326
"13945","RSMP","RSMP17978",1.10138,53.66008,0.665650175830365
"13946","RSMP","RSMP17979",1.10147,51.75883,0.450650297620104
"13947","RSMP","RSMP17980",1.10175,53.05162,0.0581945605464276
"13948","RSMP","RSMP17981",1.10178,53.05164,0.0415751035675136
"13949","RSMP","RSMP17982",1.10187,53.05162,0.004730431435101
"13950","RSMP","RSMP17983",1.10201,51.0179,884.532086766454
"13951","RSMP","RSMP17984",1.1021,50.62988,0.025134700077822
"13952","RSMP","RSMP17985",1.10212,51.03171,9.57806375903477
"13953","RSMP","RSMP17986",1.10252,53.46854,0.0736893442648252
"13954","RSMP","RSMP17987",1.10284,51.3833,2.22540823075232
"13955","RSMP","RSMP17988",1.10298,51.38342,21.20287304783
"13956","RSMP","RSMP17989",1.10302,51.38337,8.61015187783629
"13957","RSMP","RSMP17990",1.10303,51.38317,3.9184303943043
"13958","RSMP","RSMP17991",1.10303,51.38333,0.352729442132592
"13959","RSMP","RSMP17992",1.10304,51.38334,3.60988798530705
"13960","RSMP","RSMP17993",1.10306,51.38331,1.66301119016702
"13961","RSMP","RSMP17994",1.10308,51.38333,5.17658334924295
"13962","RSMP","RSMP17995",1.10311,51.38332,2.19904239977799
"13963","RSMP","RSMP17996",1.10313,51.45077,0.092941508039715
"13964","RSMP","RSMP17997",1.1032,51.45083,0.278251101255903
"13965","RSMP","RSMP17998",1.10321,51.45085,3.57633513633125
"13966","RSMP","RSMP17999",1.10322,51.45091,0.694273498289527
"13967","RSMP","RSMP18",-9.3848,48.94445,4.45061214957759
"13968","RSMP","RSMP180",-8.90424,49.09142,10.2515303867755
"13969","RSMP","RSMP1800",-5.02414,50.12171,120.477370625561
"13970","RSMP","RSMP18000",1.10325,51.45084,0.52438872718485
"13971","RSMP","RSMP18001",1.10328,51.45085,0.449092082113374
"13972","RSMP","RSMP18002",1.10332,51.45086,0.971993301327625
"13973","RSMP","RSMP18003",1.10333,51.45084,0.275539949156842
"13974","RSMP","RSMP18004",1.10337,51.4421,3.68939467418933
"13975","RSMP","RSMP18005",1.10338,51.45087,1.50411520886253
"13976","RSMP","RSMP18006",1.10347,51.44202,16.3966402868391
"13977","RSMP","RSMP18007",1.1035,51.40888,4.3612899598407
"13978","RSMP","RSMP18008",1.1035,58.38333,9.34881315844084
"13979","RSMP","RSMP18009",1.10363,51.44202,4.48618732290156
"13980","RSMP","RSMP18010",1.10412,51.05731,65.6614575934526
"13981","RSMP","RSMP18011",1.10447,54.64737,13.8981293933368
"13982","RSMP","RSMP18012",1.10454,53.45048,0.190525088841711
"13983","RSMP","RSMP18014",1.10515,50.63863,0.0785842684692766
"13984","RSMP","RSMP18015",1.10525,51.04414,11.9941758580142
"13985","RSMP","RSMP18017",1.10626,53.1559,4.22578342318492
"13986","RSMP","RSMP18018",1.10627,54.6555,1.90396736677811
"13987","RSMP","RSMP18019",1.1063,53.15597,0.373011075757065
"13988","RSMP","RSMP1802",-5.02328,52.56921,0.566312746915677
"13989","RSMP","RSMP18020",1.10635,51.44572,0.0470113254374392
"13990","RSMP","RSMP18021",1.1064,53.15599,0.219972861361652
"13991","RSMP","RSMP18022",1.1064,54.6476,0.0426270856032504
"13992","RSMP","RSMP18023",1.10642,51.44565,3.58482134486049
"13993","RSMP","RSMP18024",1.10642,51.44575,1.97287626592888
"13994","RSMP","RSMP18025",1.10645,51.44567,3.658138091534
"13995","RSMP","RSMP18026",1.10645,51.44571,0.507989037616607
"13996","RSMP","RSMP18027",1.10645,51.44575,0.162903508139246
"13997","RSMP","RSMP18028",1.10648,51.44569,0.129574334435101
"13998","RSMP","RSMP18029",1.10653,54.64675,13.8460415276448
"13999","RSMP","RSMP1803",-5.02269,50.14467,13.4041458379524
"14000","RSMP","RSMP18030",1.10654,51.44571,0.323335675766275
"14001","RSMP","RSMP18031",1.10654,53.49152,0.49464669460321
"14002","RSMP","RSMP18032",1.10661,51.46369,2.42514685677302
"14003","RSMP","RSMP18033",1.10662,51.46374,0.202879120366882
"14004","RSMP","RSMP18034",1.10668,51.46367,0.0289617288518091
"14005","RSMP","RSMP18035",1.10672,51.46373,37.9780843425572
"14006","RSMP","RSMP18036",1.10673,51.46362,0.108911866092492
"14007","RSMP","RSMP18037",1.10675,51.46367,0.415594829350173
"14008","RSMP","RSMP18038",1.10676,51.46371,0.0990773836264313
"14009","RSMP","RSMP18039",1.10676,51.46377,3.41738268380195
"14010","RSMP","RSMP1804",-5.02178,50.11805,48.2867817196745
"14011","RSMP","RSMP18040",1.10677,51.46368,3.28156488954032
"14012","RSMP","RSMP18041",1.10702,51.42212,50.8546043159213
"14013","RSMP","RSMP18043",1.10855,50.64818,17.4155546556362
"14014","RSMP","RSMP18044",1.10856,51.00987,5.40339017378611
"14015","RSMP","RSMP18045",1.10998,51.03504,14.9791064606259
"14016","RSMP","RSMP18046",1.11115,50.65644,0.193192527655653
"14017","RSMP","RSMP18047",1.11156,53.42269,0.834839540641434
"14018","RSMP","RSMP18048",1.11291,53.52483,0.0274159800454186
"14019","RSMP","RSMP18049",1.11387,54.65057,3.48191157306242
"14020","RSMP","RSMP1805",-5.02035,53.18024,27.1026630179619
"14021","RSMP","RSMP18050",1.11399,51.05539,10.1497025749413
"14022","RSMP","RSMP18051",1.11438,51.0553,9.35005690990872
"14023","RSMP","RSMP18052",1.115,58.121,19.281534395337
"14024","RSMP","RSMP18053",1.11501,53.50663,0.61400902953011
"14025","RSMP","RSMP18054",1.11563,53.45774,0.627764710269924
"14026","RSMP","RSMP18055",1.11583,54.66493,36.8358588746464
"14027","RSMP","RSMP18056",1.11653,51.01748,11.0209081296067
"14028","RSMP","RSMP18058",1.1171,55.07628,26.4194033002279
"14029","RSMP","RSMP18059",1.11787,54.65728,10.4971701242379
"14030","RSMP","RSMP18060",1.11793,51.46308,0.0239978924297506
"14031","RSMP","RSMP18061",1.11795,51.46312,0.025134700077822
"14032","RSMP","RSMP18062",1.11797,51.46298,1.11431668518183
"14033","RSMP","RSMP18063",1.11798,51.46302,0.733517102303585
"14034","RSMP","RSMP18064",1.11799,51.46307,3.7208459483148
"14035","RSMP","RSMP18065",1.11803,51.46306,5.99617954884372
"14036","RSMP","RSMP18066",1.11817,51.463,0.676328296824986
"14037","RSMP","RSMP18067",1.11817,51.46304,2.00225845539925
"14038","RSMP","RSMP18068",1.11843,51.06062,1.85717207489028
"14039","RSMP","RSMP18069",1.11855,51.71517,0.432729310040986
"14040","RSMP","RSMP18070",1.11865,51.0467,14.4680952572847
"14041","RSMP","RSMP18071",1.11874,50.64141,0.0286669698650649
"14042","RSMP","RSMP18072",1.11886,51.04742,10.108594766458
"14043","RSMP","RSMP18073",1.11902,53.47184,3.77973702210565
"14044","RSMP","RSMP18074",1.11952,53.44045,0.114450584975155
"14045","RSMP","RSMP18075",1.11967,58.34983,1.50171496366603
"14046","RSMP","RSMP18076",1.12024,53.13644,4.07743463787232
"14047","RSMP","RSMP18077",1.12025,53.13645,9.89989389593964
"14048","RSMP","RSMP18078",1.12033,53.13649,17.3219480546852
"14049","RSMP","RSMP18079",1.12159,53.73509,8.91780936605175
"14050","RSMP","RSMP1808",-5.01816,50.57361,12.6072764918606
"14051","RSMP","RSMP18080",1.12193,51.4636,0.315828467953301
"14052","RSMP","RSMP18081",1.12194,50.65009,1.55284016065753
"14053","RSMP","RSMP18082",1.12223,51.46387,0.634370828003261
"14054","RSMP","RSMP18083",1.12321,51.03865,3.21686773327101
"14055","RSMP","RSMP18084",1.12342,51.02545,23.4050889598725
"14056","RSMP","RSMP18085",1.12458,54.67443,7.34423417212937
"14057","RSMP","RSMP18086",1.12475,53.66848,0.386543912248186
"14058","RSMP","RSMP18087",1.12479,53.48766,1.68697594343513
"14059","RSMP","RSMP1809",-5.01787,50.54881,2.6514578031704
"14060","RSMP","RSMP18090",1.12635,54.65313,0.0948184476641469
"14061","RSMP","RSMP18096",1.1268,51.63672,6.82286564469848
"14062","RSMP","RSMP181",-8.90406,49.40157,2.17383375352342
"14063","RSMP","RSMP18106",1.12708,51.05907,187.063516353053
"14064","RSMP","RSMP18113",1.12719,51.05849,10.75882948599
"14065","RSMP","RSMP1812",-5.01749,50.14505,20.4099897237159
"14066","RSMP","RSMP18122",1.12799,51.44109,0.350937053155233
"14067","RSMP","RSMP18125",1.12801,53.40072,19.4961197056484
"14068","RSMP","RSMP18126",1.1281,53.42522,0.202337418518453
"14069","RSMP","RSMP18127",1.12817,53.15936,9.48015580444783
"14070","RSMP","RSMP18128",1.1282,53.15933,7.04166246569914
"14071","RSMP","RSMP18129",1.12823,53.15931,32.3332674139606
"14072","RSMP","RSMP1813",-5.01728,50.14283,5.16873328042826
"14073","RSMP","RSMP18133",1.12865,53.04209,0.0663053290238969
"14074","RSMP","RSMP18135",1.12912,53.45389,0.259056906562132
"14075","RSMP","RSMP18136",1.12919,53.4539,2.73643449402399
"14076","RSMP","RSMP18137",1.12919,53.45394,1.44018420515256
"14077","RSMP","RSMP18139",1.12957,51.46293,NA
"14078","RSMP","RSMP18140",1.1297,52.96707,0.317753166795018
"14079","RSMP","RSMP18141",1.12973,52.9671,0.00353226978724291
"14080","RSMP","RSMP18142",1.12977,52.96705,0.0449520538561285
"14081","RSMP","RSMP18143",1.1302,53.4701,1.76839039568509
"14082","RSMP","RSMP18144",1.13047,51.46387,1.01463929444749
"14083","RSMP","RSMP18145",1.13072,53.44524,3.12102837787379
"14084","RSMP","RSMP18146",1.13204,51.05028,1.72870601896684
"14085","RSMP","RSMP18147",1.13212,51.04972,3.89512399913197
"14086","RSMP","RSMP18150",1.13295,54.64998,0.00403020072087387
"14087","RSMP","RSMP18151",1.13319,55.67863,299.731153581226
"14088","RSMP","RSMP18152",1.13393,54.02278,0.580788484433108
"14089","RSMP","RSMP18153",1.13419,53.31957,0.670043004377251
"14090","RSMP","RSMP18154",1.13419,53.40964,3.03331395778629
"14091","RSMP","RSMP18155",1.13461,53.97793,1.39989128833468
"14092","RSMP","RSMP18156",1.13478,54.06775,0.0526240437245025
"14093","RSMP","RSMP18157",1.13481,53.0295,0.0368446721324126
"14094","RSMP","RSMP18158",1.13481,53.02952,0.716972896063622
"14095","RSMP","RSMP18159",1.13484,53.02951,0.600959648650718
"14096","RSMP","RSMP18160",1.13499,53.45441,2.1156165701017
"14097","RSMP","RSMP18161",1.1351,53.45375,0.464696259409013
"14098","RSMP","RSMP18162",1.13511,53.45399,0.320190069562565
"14099","RSMP","RSMP18163",1.13525,53.45407,1.78458330669513
"14100","RSMP","RSMP18164",1.1355,54.66723,7.65479163437539
"14101","RSMP","RSMP18165",1.13567,54.6672,65.2960566555705
"14102","RSMP","RSMP18166",1.13568,54.66737,17.3260377099257
"14103","RSMP","RSMP18168",1.13616,51.04144,3.63059374447011
"14104","RSMP","RSMP18169",1.13685,53.49822,2.16188156599168
"14105","RSMP","RSMP18170",1.13711,51.04172,26.4951527890563
"14106","RSMP","RSMP18171",1.13831,50.66186,65.2169404666045
"14107","RSMP","RSMP18173",1.13881,51.46384,1.03912313754396
"14108","RSMP","RSMP18174",1.13886,51.4637,7.68545999729247
"14109","RSMP","RSMP18175",1.13886,51.46373,1.35878539533209
"14110","RSMP","RSMP18176",1.13887,51.46384,6.34300410251569
"14111","RSMP","RSMP18177",1.13894,51.46375,2.36311882378599
"14112","RSMP","RSMP18178",1.13894,51.4638,1.86182293818301
"14113","RSMP","RSMP18179",1.14042,53.45252,1.61441335924439
"14114","RSMP","RSMP1818",-5.01341,50.55031,0.31850940738076
"14115","RSMP","RSMP18180",1.14122,51.7085,1.6150959798663
"14116","RSMP","RSMP18181",1.1413,54.72839,8.32452680199136
"14117","RSMP","RSMP18182",1.14143,51.43078,0.104986264449236
"14118","RSMP","RSMP18183",1.14182,54.66035,0.0757731369368494
"14119","RSMP","RSMP18184",1.14186,53.25407,3.73619423083361
"14120","RSMP","RSMP18185",1.14205,53.92697,0.558849884614936
"14121","RSMP","RSMP18188",1.14259,51.70023,6.84498389806766
"14122","RSMP","RSMP18189",1.1426,51.70008,NA
"14123","RSMP","RSMP1819",-5.01331,51.69977,30.8329575775379
"14124","RSMP","RSMP18190",1.14265,51.70034,NA
"14125","RSMP","RSMP18191",1.14271,53.39613,13.2644329006078
"14126","RSMP","RSMP18192",1.14271,53.43001,0.0884837376349513
"14127","RSMP","RSMP18193",1.14272,51.7475,0.993574043463738
"14128","RSMP","RSMP18194",1.14283,53.48384,1.44024329731519
"14129","RSMP","RSMP18195",1.1433,53.44251,1.32302395829376
"14130","RSMP","RSMP18197",1.14376,52.98793,29.7823249415313
"14131","RSMP","RSMP18198",1.14431,54.86296,2.62206922183146
"14132","RSMP","RSMP18199",1.14438,51.7,4.13000349008426
"14133","RSMP","RSMP182",-8.8982,49.17672,5.71660167304113
"14134","RSMP","RSMP1820",-5.01253,51.69986,15.9145862278915
"14135","RSMP","RSMP18200",1.14475,53.46062,589.565367658698
"14136","RSMP","RSMP18201",1.14475,53.46068,NA
"14137","RSMP","RSMP18202",1.14479,53.46055,37.3838081725364
"14138","RSMP","RSMP18203",1.1455,53.88821,3.50874753839236
"14139","RSMP","RSMP18204",1.14562,51.03256,11.9296624147042
"14140","RSMP","RSMP18205",1.14618,53.57861,0.241123976048624
"14141","RSMP","RSMP18206",1.14651,52.97832,0.216212859491761
"14142","RSMP","RSMP18208",1.14812,52.96902,6.16591027440669
"14143","RSMP","RSMP18209",1.14955,54.67822,0.607740198530638
"14144","RSMP","RSMP1821",-5.01217,52.68467,3.63603370605216
"14145","RSMP","RSMP18210",1.15003,53.42174,0.0902713440295286
"14146","RSMP","RSMP18211",1.15159,53.13065,0.0053805326496759
"14147","RSMP","RSMP18212",1.15162,53.43732,0.742649904377391
"14148","RSMP","RSMP18213",1.15164,53.13068,NA
"14149","RSMP","RSMP18214",1.15166,53.13068,0.053990756159589
"14150","RSMP","RSMP18215",1.15188,51.77877,0.00573717577491867
"14151","RSMP","RSMP18217",1.15213,53.45476,0.285768030315673
"14152","RSMP","RSMP18219",1.15241,53.54535,2.63282940448988
"14153","RSMP","RSMP1822",-5.01195,52.6848,4.22264985012932
"14154","RSMP","RSMP18221",1.15502,53.38546,0.95744810522827
"14155","RSMP","RSMP18223",1.15594,53.0415,0.0289617288518091
"14156","RSMP","RSMP18224",1.15672,51.68983,1.97698590182269
"14157","RSMP","RSMP18225",1.15689,53.46428,16.4281383386188
"14158","RSMP","RSMP18226",1.15691,55.89193,0.428954835727588
"14159","RSMP","RSMP18227",1.15737,53.42954,1.62926345209266
"14160","RSMP","RSMP18228",1.15805,51.4347,0.508440850769271
"14161","RSMP","RSMP18229",1.1585,54.66885,6.96693617865041
"14162","RSMP","RSMP1823",-5.0111,49.31403,8.89029459843246
"14163","RSMP","RSMP18230",1.15883,51.65832,52.1153001948021
"14164","RSMP","RSMP18231",1.15938,54.68817,0.996498132336823
"14165","RSMP","RSMP18232",1.15995,54.68802,0.217233826421529
"14166","RSMP","RSMP18233",1.16011,52.96339,1.09029600223186
"14167","RSMP","RSMP18234",1.16013,53.15048,1.0752386066116
"14168","RSMP","RSMP18235",1.16015,53.15053,6.39706772302896
"14169","RSMP","RSMP18236",1.16017,53.44501,0.815244526339402
"14170","RSMP","RSMP18237",1.1602,53.15047,29.5919104382405
"14171","RSMP","RSMP18238",1.16043,54.68803,0.254809146838473
"14172","RSMP","RSMP18239",1.16107,51.51144,0.0142833197764228
"14173","RSMP","RSMP18240",1.16109,51.51158,0.338194895503588
"14174","RSMP","RSMP18241",1.16109,51.5116,0.0932545843374042
"14175","RSMP","RSMP18242",1.16111,51.51148,0.0140365063301704
"14176","RSMP","RSMP18243",1.16113,51.51159,0.320267232750954
"14177","RSMP","RSMP18245",1.16127,51.51142,2.21665428055162
"14178","RSMP","RSMP18248",1.16438,53.46979,248.642572926995
"14179","RSMP","RSMP18249",1.16449,53.46976,97.0065424737888
"14180","RSMP","RSMP1825",-5.00883,50.03867,1.34864237865878
"14181","RSMP","RSMP18250",1.16449,53.46985,86.3761520407315
"14182","RSMP","RSMP18251",1.16459,53.45601,1.30453265242284
"14183","RSMP","RSMP18252",1.16475,55.53981,5.69092289277554
"14184","RSMP","RSMP18253",1.16485,53.45537,3.3953887956994
"14185","RSMP","RSMP18254",1.16515,53.03887,0.034223650618734
"14186","RSMP","RSMP18255",1.16567,54.81506,15.3940739183294
"14187","RSMP","RSMP18256",1.16584,54.78243,0.293273980052031
"14188","RSMP","RSMP18257",1.16602,52.95588,0.529657874568614
"14189","RSMP","RSMP18258",1.1669,53.40839,1.16868069537354
"14190","RSMP","RSMP18259",1.16705,51.78583,0.304546690324483
"14191","RSMP","RSMP1826",-5.0088,53.57831,1.23525005502084
"14192","RSMP","RSMP18260",1.16801,53.43747,1.1267145904915
"14193","RSMP","RSMP18263",1.17089,52.95677,0.0488951484723524
"14194","RSMP","RSMP18264",1.17123,51.5149,0.0915095914979944
"14195","RSMP","RSMP18265",1.17123,51.51495,0.112019886633249
"14196","RSMP","RSMP18266",1.17129,51.51491,0.0106898011111184
"14197","RSMP","RSMP18267",1.1713,51.51502,0.0289617288518091
"14198","RSMP","RSMP18268",1.17135,51.51497,1.02502907976063
"14199","RSMP","RSMP18269",1.17141,51.51495,1.40973227775991
"14200","RSMP","RSMP1827",-5.0045,54.42983,9.77004791459633
"14201","RSMP","RSMP18270",1.17142,51.51495,0.324158389173418
"14202","RSMP","RSMP18271",1.17144,51.51503,0.0568864656594388
"14203","RSMP","RSMP18272",1.17144,53.0365,0.322840368919286
"14204","RSMP","RSMP18273",1.17148,51.51499,0.319504965885481
"14205","RSMP","RSMP18274",1.17199,53.4619,13.1796628712314
"14206","RSMP","RSMP18275",1.17324,51.44284,5.54576250158026
"14207","RSMP","RSMP18276",1.17342,54.68813,0.021162648155642
"14208","RSMP","RSMP18277",1.17382,54.68798,0.00774885689398543
"14209","RSMP","RSMP18278",1.17472,53.68602,1.1320624248184
"14210","RSMP","RSMP18279",1.1748,57.96125,10.6331605809821
"14211","RSMP","RSMP1828",-5.00433,53.45989,0.400403467458455
"14212","RSMP","RSMP18280",1.17487,53.11836,0.0736893442648252
"14213","RSMP","RSMP18281",1.17488,53.11847,NA
"14214","RSMP","RSMP18282",1.17498,53.43001,0.673540206075836
"14215","RSMP","RSMP18283",1.17505,53.11845,0.000650101214574899
"14216","RSMP","RSMP18284",1.17593,53.44857,0.419674333622621
"14217","RSMP","RSMP18285",1.177,54.68742,0.242538484890571
"14218","RSMP","RSMP18286",1.17737,53.51178,0.0927767500952599
"14219","RSMP","RSMP18287",1.17741,52.95737,0.0651754293153397
"14220","RSMP","RSMP1829",-5.00417,50.096,3.21010083545906
"14221","RSMP","RSMP18290",1.17767,51.51152,NA
"14222","RSMP","RSMP18291",1.17777,51.51148,0.00462914793080544
"14223","RSMP","RSMP18292",1.17777,53.55384,0.712100911248845
"14224","RSMP","RSMP18293",1.1778,51.51147,0.00571332791056912
"14225","RSMP","RSMP18295",1.1785,50.98419,0.135030498989718
"14226","RSMP","RSMP18296",1.17858,50.98425,0.277223327964991
"14227","RSMP","RSMP18297",1.17865,54.15837,0.327031863523994
"14228","RSMP","RSMP18298",1.17869,50.98431,0.0878184234137969
"14229","RSMP","RSMP18299",1.1791,53.03833,0.319045293476979
"14230","RSMP","RSMP183",-8.89768,49.29684,32.304765028759
"14231","RSMP","RSMP1830",-5.00282,50.5715,7.61016141050788
"14232","RSMP","RSMP18300",1.17972,51.55043,0.226212300700398
"14233","RSMP","RSMP18301",1.17986,54.82031,5.07820432395498
"14234","RSMP","RSMP18302",1.18047,51.76017,49.8898830679664
"14235","RSMP","RSMP18303",1.18097,54.10738,0.399386595595781
"14236","RSMP","RSMP18304",1.18104,53.48295,8.83296717816712
"14237","RSMP","RSMP18305",1.18234,53.42037,3.34092853120957
"14238","RSMP","RSMP18306",1.18242,54.06849,0.931383225441846
"14239","RSMP","RSMP18308",1.18311,53.43989,18.5169894797963
"14240","RSMP","RSMP1831",-5.0025,55.5449,0.00462642443275127
"14241","RSMP","RSMP18310",1.18408,51.72933,NA
"14242","RSMP","RSMP18312",1.18449,51.72806,0.0279913640331066
"14243","RSMP","RSMP18313",1.18452,51.72795,NA
"14244","RSMP","RSMP18315",1.18471,54.0236,0.155523803826334
"14245","RSMP","RSMP18316",1.18477,51.72796,0.0308480279883911
"14246","RSMP","RSMP18317",1.18523,53.00497,3.25235591328507
"14247","RSMP","RSMP18318",1.1854,51.76095,0.0914273019559622
"14248","RSMP","RSMP18319",1.18552,51.76092,0.197279930462221
"14249","RSMP","RSMP1832",-5.0001,51.41485,1.66535650327956
